"Path,""File"",""Date Acquired"",""Sample"",""Misc"""
"C:\msdchem\1\data\20240206-2_SDE Vorversuch Tischdecke\,""19 SDE Probe Tischdecke 1-100.D"","" 7 Feb 2024  20:49    "",""19 SDE Probe Tischdecke 1-100"","" """
TIC: 19 SDE Probe Tischdecke 1-100.D\data.ms
6.675,42526.000
6.680,36500.000
6.686,34097.000
6.691,32740.000
6.697,28158.000
6.702,26290.000
6.707,23175.000
6.713,21868.000
6.718,21703.000
6.724,21537.000
6.729,18275.000
6.734,19368.000
6.740,16356.000
6.745,17884.000
6.751,17155.000
6.756,16318.000
6.761,15040.000
6.767,14625.000
6.772,14834.000
6.778,13734.000
6.783,13584.000
6.788,11493.000
6.794,11310.000
6.799,11801.000
6.805,10982.000
6.810,10471.000
6.815,12338.000
6.821,11447.000
6.826,11601.000
6.832,11021.000
6.837,11920.000
6.842,10605.000
6.848,10476.000
6.853,11575.000
6.859,12167.000
6.864,13574.000
6.869,14143.000
6.875,15989.000
6.880,17412.000
6.886,18360.000
6.891,18311.000
6.896,16997.000
6.902,16309.000
6.907,15275.000
6.913,13860.000
6.918,14167.000
6.924,13324.000
6.929,13798.000
6.934,13668.000
6.940,14565.000
6.945,15936.000
6.950,15728.000
6.956,16857.000
6.961,15684.000
6.967,15921.000
6.972,15119.000
6.978,14831.000
6.983,14885.000
6.988,14805.000
6.994,15297.000
6.999,13902.000
7.005,14103.000
7.010,14328.000
7.015,12959.000
7.021,11840.000
7.026,11761.000
7.032,10895.000
7.037,10688.000
7.042,11229.000
7.048,10255.000
7.053,10633.000
7.059,11068.000
7.064,10320.000
7.069,9700.000
7.075,10648.000
7.080,9438.000
7.086,10417.000
7.091,10479.000
7.096,11273.000
7.102,11240.000
7.107,11339.000
7.113,10538.000
7.118,10592.000
7.123,10843.000
7.129,10598.000
7.134,10580.000
7.140,10239.000
7.145,10493.000
7.150,10144.000
7.156,11908.000
7.161,13427.000
7.167,17527.000
7.172,22884.000
7.177,29297.000
7.183,33039.000
7.188,35311.000
7.194,34077.000
7.199,32301.000
7.204,25889.000
7.210,23619.000
7.215,19510.000
7.221,17266.000
7.226,16169.000
7.231,15987.000
7.237,14755.000
7.242,13930.000
7.248,12462.000
7.253,13310.000
7.258,13477.000
7.264,12743.000
7.269,11837.000
7.275,11731.000
7.280,11771.000
7.285,12195.000
7.291,11544.000
7.296,11507.000
7.302,11687.000
7.307,11734.000
7.312,12413.000
7.318,12741.000
7.323,10556.000
7.329,12597.000
7.334,11742.000
7.339,11827.000
7.345,10885.000
7.350,11904.000
7.356,10039.000
7.361,11115.000
7.366,10674.000
7.372,10601.000
7.377,9649.000
7.383,9857.000
7.388,10428.000
7.393,10577.000
7.399,9842.000
7.404,10494.000
7.410,10477.000
7.415,10311.000
7.420,9545.000
7.426,10158.000
7.431,9170.000
7.437,9518.000
7.442,10394.000
7.447,10134.000
7.453,9766.000
7.458,9337.000
7.464,9690.000
7.469,9531.000
7.474,11131.000
7.480,10418.000
7.485,11178.000
7.491,10249.000
7.496,10997.000
7.502,10220.000
7.507,10716.000
7.512,11922.000
7.518,13078.000
7.523,12572.000
7.529,13708.000
7.534,13812.000
7.539,14675.000
7.545,14649.000
7.550,13484.000
7.556,12582.000
7.561,10883.000
7.566,11864.000
7.572,11294.000
7.577,9771.000
7.583,10427.000
7.588,10358.000
7.593,9803.000
7.599,9902.000
7.604,9318.000
7.610,10837.000
7.615,10126.000
7.620,10593.000
7.626,10417.000
7.631,10226.000
7.637,10333.000
7.642,9526.000
7.647,9142.000
7.653,9381.000
7.658,9718.000
7.664,10187.000
7.669,9306.000
7.674,9531.000
7.680,9216.000
7.685,9574.000
7.691,9877.000
7.696,9560.000
7.701,10409.000
7.707,9019.000
7.712,9673.000
7.718,8840.000
7.723,10135.000
7.728,10712.000
7.734,10804.000
7.739,11641.000
7.745,16046.000
7.750,22028.000
7.755,32960.000
7.761,49236.000
7.766,66683.000
7.772,81817.000
7.777,89855.000
7.782,92288.000
7.788,83735.000
7.793,73464.000
7.799,60895.000
7.804,52381.000
7.809,44581.000
7.815,39049.000
7.820,34448.000
7.826,30314.000
7.831,27176.000
7.836,24590.000
7.842,22963.000
7.847,22299.000
7.853,20356.000
7.858,19755.000
7.863,19055.000
7.869,18526.000
7.874,18657.000
7.880,17867.000
7.885,17413.000
7.890,16605.000
7.896,17088.000
7.901,15692.000
7.907,14976.000
7.912,14547.000
7.917,14784.000
7.923,13370.000
7.928,11635.000
7.934,12336.000
7.939,12386.000
7.944,11788.000
7.950,10822.000
7.955,10624.000
7.961,11163.000
7.966,10212.000
7.971,10626.000
7.977,10851.000
7.982,10094.000
7.988,10758.000
7.993,11268.000
7.998,10998.000
8.004,10551.000
8.009,10901.000
8.015,11857.000
8.020,11450.000
8.025,11428.000
8.031,11997.000
8.036,10950.000
8.042,11931.000
8.047,11238.000
8.053,11588.000
8.058,12249.000
8.063,11110.000
8.069,11119.000
8.074,11683.000
8.080,11296.000
8.085,10685.000
8.090,11004.000
8.096,11291.000
8.101,12191.000
8.107,11009.000
8.112,11535.000
8.117,10462.000
8.123,12014.000
8.128,10001.000
8.134,10453.000
8.139,10478.000
8.144,10854.000
8.150,10982.000
8.155,11203.000
8.161,13680.000
8.166,15983.000
8.171,17469.000
8.177,18843.000
8.182,20516.000
8.188,19419.000
8.193,18206.000
8.198,16960.000
8.204,14877.000
8.209,16150.000
8.215,16909.000
8.220,16777.000
8.225,17359.000
8.231,17854.000
8.236,18356.000
8.242,16328.000
8.247,15128.000
8.252,15308.000
8.258,13981.000
8.263,13351.000
8.269,12924.000
8.274,10798.000
8.279,11213.000
8.285,11183.000
8.290,10942.000
8.296,10852.000
8.301,10616.000
8.306,10305.000
8.312,10223.000
8.317,9067.000
8.323,9799.000
8.328,9373.000
8.333,9725.000
8.339,9508.000
8.344,9522.000
8.350,9037.000
8.355,9692.000
8.360,9424.000
8.366,9404.000
8.371,9393.000
8.377,9630.000
8.382,8390.000
8.387,9761.000
8.393,9284.000
8.398,9282.000
8.404,9569.000
8.409,8624.000
8.414,9291.000
8.420,9042.000
8.425,8970.000
8.431,9608.000
8.436,10026.000
8.441,10955.000
8.447,9916.000
8.452,11259.000
8.458,10479.000
8.463,9951.000
8.468,10646.000
8.474,10363.000
8.479,10487.000
8.485,11571.000
8.490,10916.000
8.495,12631.000
8.501,12403.000
8.506,12837.000
8.512,14072.000
8.517,13833.000
8.522,12690.000
8.528,12746.000
8.533,12101.000
8.539,11983.000
8.544,11394.000
8.549,11005.000
8.555,11311.000
8.560,11359.000
8.566,10799.000
8.571,10175.000
8.576,11303.000
8.582,12190.000
8.587,12151.000
8.593,12171.000
8.598,11697.000
8.604,11801.000
8.609,11775.000
8.614,11149.000
8.620,9813.000
8.625,10515.000
8.631,10398.000
8.636,9997.000
8.641,9895.000
8.647,9666.000
8.652,10451.000
8.658,10907.000
8.663,11515.000
8.668,13112.000
8.674,12193.000
8.679,13972.000
8.685,12335.000
8.690,10624.000
8.695,10389.000
8.701,10877.000
8.706,10350.000
8.712,11004.000
8.717,9333.000
8.722,9906.000
8.728,11495.000
8.733,11396.000
8.739,13855.000
8.744,15576.000
8.749,17033.000
8.755,18153.000
8.760,17907.000
8.766,16981.000
8.771,15924.000
8.776,14036.000
8.782,11963.000
8.787,12030.000
8.793,10822.000
8.798,10978.000
8.803,10610.000
8.809,9752.000
8.814,11042.000
8.820,10281.000
8.825,9617.000
8.830,9959.000
8.836,9610.000
8.841,10541.000
8.847,10147.000
8.852,9282.000
8.857,9534.000
8.863,9642.000
8.868,9715.000
8.874,9328.000
8.879,9556.000
8.884,8667.000
8.890,9291.000
8.895,9470.000
8.901,9348.000
8.906,8640.000
8.911,9921.000
8.917,9272.000
8.922,10967.000
8.928,8945.000
8.933,9923.000
8.938,10150.000
8.944,10098.000
8.949,9921.000
8.955,10407.000
8.960,10020.000
8.965,9721.000
8.971,9922.000
8.976,9666.000
8.982,8326.000
8.987,8934.000
8.992,8959.000
8.998,9041.000
9.003,8577.000
9.009,9469.000
9.014,9976.000
9.019,9075.000
9.025,9930.000
9.030,9539.000
9.036,9336.000
9.041,9012.000
9.046,9839.000
9.052,9760.000
9.057,11198.000
9.063,10351.000
9.068,10845.000
9.073,10351.000
9.079,10275.000
9.084,9613.000
9.090,9380.000
9.095,9554.000
9.100,9766.000
9.106,9244.000
9.111,9455.000
9.117,9924.000
9.122,9673.000
9.128,8999.000
9.133,10230.000
9.138,8280.000
9.144,10751.000
9.149,11767.000
9.155,12481.000
9.160,13176.000
9.165,12782.000
9.171,13051.000
9.176,11370.000
9.182,11386.000
9.187,9902.000
9.192,10371.000
9.198,10535.000
9.203,9987.000
9.209,9981.000
9.214,10434.000
9.219,12124.000
9.225,12484.000
9.230,11422.000
9.236,11868.000
9.241,12217.000
9.246,11020.000
9.252,10182.000
9.257,9955.000
9.263,10769.000
9.268,10258.000
9.273,10037.000
9.279,9753.000
9.284,10475.000
9.290,10064.000
9.295,9432.000
9.300,9030.000
9.306,8794.000
9.311,9117.000
9.317,9140.000
9.322,8536.000
9.327,8764.000
9.333,10137.000
9.338,9877.000
9.344,10351.000
9.349,11815.000
9.354,14037.000
9.360,15455.000
9.365,16623.000
9.371,17312.000
9.376,20089.000
9.381,21391.000
9.387,23682.000
9.392,23134.000
9.398,25163.000
9.403,25655.000
9.408,27010.000
9.414,25189.000
9.419,25017.000
9.425,22542.000
9.430,21278.000
9.435,18050.000
9.441,18794.000
9.446,17455.000
9.452,16016.000
9.457,13975.000
9.462,14039.000
9.468,12532.000
9.473,11607.000
9.479,11809.000
9.484,10450.000
9.489,9930.000
9.495,10574.000
9.500,10512.000
9.506,11099.000
9.511,10352.000
9.516,10006.000
9.522,10602.000
9.527,10665.000
9.533,9811.000
9.538,9962.000
9.543,9764.000
9.549,10367.000
9.554,10233.000
9.560,9361.000
9.565,9111.000
9.570,9072.000
9.576,8889.000
9.581,9648.000
9.587,9371.000
9.592,9987.000
9.597,9155.000
9.603,9601.000
9.608,8950.000
9.614,9529.000
9.619,9206.000
9.624,8995.000
9.630,8753.000
9.635,8954.000
9.641,9036.000
9.646,8772.000
9.651,9332.000
9.657,9736.000
9.662,9118.000
9.668,9769.000
9.673,9934.000
9.678,9307.000
9.684,9563.000
9.689,8540.000
9.695,10740.000
9.700,10851.000
9.706,10998.000
9.711,11853.000
9.716,12464.000
9.722,13067.000
9.727,13721.000
9.733,13569.000
9.738,13753.000
9.743,13298.000
9.749,14592.000
9.754,13559.000
9.760,13043.000
9.765,13537.000
9.770,12804.000
9.776,12999.000
9.781,11804.000
9.787,11756.000
9.792,10973.000
9.797,11759.000
9.803,10264.000
9.808,9076.000
9.814,10170.000
9.819,10249.000
9.824,9851.000
9.830,9061.000
9.835,9257.000
9.841,10049.000
9.846,8635.000
9.851,8825.000
9.857,8919.000
9.862,8451.000
9.868,9416.000
9.873,9158.000
9.878,8707.000
9.884,8634.000
9.889,9359.000
9.895,9811.000
9.900,8742.000
9.905,8911.000
9.911,9680.000
9.916,9682.000
9.922,10498.000
9.927,9442.000
9.932,9594.000
9.938,10231.000
9.943,9525.000
9.949,9709.000
9.954,9775.000
9.959,9900.000
9.965,10535.000
9.970,10939.000
9.976,10689.000
9.981,10404.000
9.986,9949.000
9.992,10793.000
9.997,10930.000
10.003,12283.000
10.008,13530.000
10.013,13559.000
10.019,14785.000
10.024,16557.000
10.030,16883.000
10.035,19273.000
10.040,22437.000
10.046,25970.000
10.051,33808.000
10.057,41882.000
10.062,49015.000
10.067,55840.000
10.073,59771.000
10.078,68584.000
10.084,76311.000
10.089,85945.000
10.094,95309.000
10.100,101729.000
10.105,107618.000
10.111,101799.000
10.116,91936.000
10.121,83919.000
10.127,73925.000
10.132,62762.000
10.138,54164.000
10.143,46912.000
10.148,43519.000
10.154,40293.000
10.159,37920.000
10.165,32554.000
10.170,30182.000
10.175,28328.000
10.181,23480.000
10.186,20159.000
10.192,18165.000
10.197,15197.000
10.202,15166.000
10.208,13184.000
10.213,11922.000
10.219,10884.000
10.224,11430.000
10.230,11123.000
10.235,10608.000
10.240,9819.000
10.246,10526.000
10.251,10820.000
10.257,11224.000
10.262,10694.000
10.267,11105.000
10.273,10986.000
10.278,10929.000
10.284,10091.000
10.289,11298.000
10.294,11080.000
10.300,9447.000
10.305,10874.000
10.311,10555.000
10.316,13257.000
10.321,11680.000
10.327,12090.000
10.332,11525.000
10.338,10957.000
10.343,11166.000
10.348,11487.000
10.354,11298.000
10.359,11289.000
10.365,10687.000
10.370,11501.000
10.375,12019.000
10.381,12547.000
10.386,11550.000
10.392,12250.000
10.397,11119.000
10.402,12044.000
10.408,12581.000
10.413,14320.000
10.419,13298.000
10.424,13603.000
10.429,13763.000
10.435,14193.000
10.440,14304.000
10.446,11619.000
10.451,11959.000
10.456,11273.000
10.462,9966.000
10.467,10346.000
10.473,10059.000
10.478,10419.000
10.483,10824.000
10.489,10695.000
10.494,10287.000
10.500,10702.000
10.505,10647.000
10.510,9504.000
10.516,9450.000
10.521,10972.000
10.527,11151.000
10.532,12139.000
10.537,13365.000
10.543,13869.000
10.548,15591.000
10.554,17701.000
10.559,19035.000
10.564,19228.000
10.570,20581.000
10.575,20821.000
10.581,19734.000
10.586,19250.000
10.591,16599.000
10.597,15884.000
10.602,13072.000
10.608,13224.000
10.613,11456.000
10.618,12219.000
10.624,12305.000
10.629,13393.000
10.635,12569.000
10.640,12943.000
10.645,13425.000
10.651,11829.000
10.656,11480.000
10.662,10897.000
10.667,9486.000
10.672,10109.000
10.678,9582.000
10.683,9376.000
10.689,8737.000
10.694,8670.000
10.699,8644.000
10.705,8274.000
10.710,8374.000
10.716,10040.000
10.721,9780.000
10.726,10522.000
10.732,14463.000
10.737,15151.000
10.743,17207.000
10.748,18035.000
10.753,17577.000
10.759,14876.000
10.764,14628.000
10.770,13263.000
10.775,11840.000
10.781,11063.000
10.786,10234.000
10.791,10392.000
10.797,9508.000
10.802,10091.000
10.808,8722.000
10.813,9222.000
10.818,10332.000
10.824,10314.000
10.829,10813.000
10.835,10317.000
10.840,9505.000
10.845,9444.000
10.851,10031.000
10.856,9569.000
10.862,10006.000
10.867,9178.000
10.872,10248.000
10.878,9346.000
10.883,9919.000
10.889,9234.000
10.894,10876.000
10.899,10168.000
10.905,10282.000
10.910,9731.000
10.916,9224.000
10.921,10001.000
10.926,8885.000
10.932,9007.000
10.937,8965.000
10.943,8236.000
10.948,8950.000
10.953,10865.000
10.959,10727.000
10.964,14299.000
10.970,15829.000
10.975,18344.000
10.980,21247.000
10.986,20187.000
10.991,19845.000
10.997,17344.000
11.002,15302.000
11.007,13307.000
11.013,12530.000
11.018,10626.000
11.024,8463.000
11.029,8700.000
11.034,8407.000
11.040,9390.000
11.045,8684.000
11.051,8433.000
11.056,9083.000
11.061,8176.000
11.067,9314.000
11.072,8245.000
11.078,8857.000
11.083,8638.000
11.088,8932.000
11.094,9161.000
11.099,8709.000
11.105,8321.000
11.110,9244.000
11.115,8476.000
11.121,9274.000
11.126,8207.000
11.132,8236.000
11.137,8742.000
11.142,8899.000
11.148,8736.000
11.153,9277.000
11.159,7931.000
11.164,7755.000
11.169,8451.000
11.175,8597.000
11.180,8915.000
11.186,9340.000
11.191,10006.000
11.196,11511.000
11.202,13283.000
11.207,16831.000
11.213,20647.000
11.218,24535.000
11.223,24045.000
11.229,22344.000
11.234,19738.000
11.240,17031.000
11.245,14005.000
11.250,12941.000
11.256,11441.000
11.261,10057.000
11.267,9999.000
11.272,9641.000
11.277,8778.000
11.283,9038.000
11.288,9249.000
11.294,10330.000
11.299,9831.000
11.304,9645.000
11.310,8625.000
11.315,8452.000
11.321,9094.000
11.326,8736.000
11.332,8671.000
11.337,8435.000
11.342,8857.000
11.348,9355.000
11.353,9033.000
11.359,8673.000
11.364,9984.000
11.369,10012.000
11.375,10450.000
11.380,11713.000
11.386,11957.000
11.391,11802.000
11.396,15073.000
11.402,14388.000
11.407,18187.000
11.413,23132.000
11.418,27889.000
11.423,32517.000
11.429,35148.000
11.434,33349.000
11.440,30046.000
11.445,24634.000
11.450,21868.000
11.456,16310.000
11.461,14196.000
11.467,11670.000
11.472,10249.000
11.477,9764.000
11.483,10313.000
11.488,9172.000
11.494,9524.000
11.499,9320.000
11.504,9525.000
11.510,10869.000
11.515,11167.000
11.521,11741.000
11.526,13038.000
11.531,13505.000
11.537,17482.000
11.542,20135.000
11.548,23272.000
11.553,23932.000
11.558,23314.000
11.564,21736.000
11.569,19289.000
11.575,17496.000
11.580,17121.000
11.585,17278.000
11.591,17133.000
11.596,19683.000
11.602,19016.000
11.607,19614.000
11.612,17201.000
11.618,16501.000
11.623,14115.000
11.629,13101.000
11.634,13227.000
11.639,11616.000
11.645,11401.000
11.650,11088.000
11.656,11505.000
11.661,10590.000
11.666,10855.000
11.672,10983.000
11.677,10849.000
11.683,11776.000
11.688,13121.000
11.693,15587.000
11.699,17641.000
11.704,21831.000
11.710,23887.000
11.715,30721.000
11.720,37394.000
11.726,41036.000
11.731,40956.000
11.737,37571.000
11.742,33536.000
11.747,28325.000
11.753,22127.000
11.758,16848.000
11.764,14446.000
11.769,13618.000
11.774,14099.000
11.780,15215.000
11.785,15505.000
11.791,15121.000
11.796,14421.000
11.801,13311.000
11.807,12493.000
11.812,11288.000
11.818,10981.000
11.823,10121.000
11.828,9846.000
11.834,10023.000
11.839,9620.000
11.845,8767.000
11.850,9521.000
11.856,9552.000
11.861,9964.000
11.866,11037.000
11.872,12869.000
11.877,13099.000
11.883,13583.000
11.888,13173.000
11.893,11319.000
11.899,11256.000
11.904,10181.000
11.910,9967.000
11.915,11094.000
11.920,11575.000
11.926,12468.000
11.931,13775.000
11.937,16459.000
11.942,15722.000
11.947,15148.000
11.953,17268.000
11.958,18409.000
11.964,18290.000
11.969,18549.000
11.974,18884.000
11.980,17159.000
11.985,16900.000
11.991,15924.000
11.996,14146.000
12.001,12761.000
12.007,12926.000
12.012,11503.000
12.018,12263.000
12.023,11813.000
12.028,11514.000
12.034,10805.000
12.039,10159.000
12.045,10532.000
12.050,10548.000
12.055,10967.000
12.061,10410.000
12.066,10307.000
12.072,9360.000
12.077,9410.000
12.082,8559.000
12.088,9578.000
12.093,9177.000
12.099,9631.000
12.104,10260.000
12.109,9357.000
12.115,10252.000
12.120,10044.000
12.126,10017.000
12.131,9882.000
12.136,9574.000
12.142,10207.000
12.147,9593.000
12.153,9374.000
12.158,9426.000
12.163,9475.000
12.169,9851.000
12.174,9731.000
12.180,10751.000
12.185,9645.000
12.190,10033.000
12.196,9135.000
12.201,9117.000
12.207,9376.000
12.212,9252.000
12.217,9388.000
12.223,9091.000
12.228,10442.000
12.234,11365.000
12.239,12395.000
12.244,14595.000
12.250,17222.000
12.255,19457.000
12.261,18722.000
12.266,16826.000
12.271,16262.000
12.277,13817.000
12.282,11819.000
12.288,10680.000
12.293,9218.000
12.298,8799.000
12.304,9492.000
12.309,9469.000
12.315,9481.000
12.320,10366.000
12.325,10238.000
12.331,10536.000
12.336,11081.000
12.342,11880.000
12.347,12487.000
12.352,13858.000
12.358,14065.000
12.363,13144.000
12.369,13548.000
12.374,11848.000
12.379,10977.000
12.385,11331.000
12.390,9839.000
12.396,9349.000
12.401,8923.000
12.407,8698.000
12.412,8662.000
12.417,9824.000
12.423,8827.000
12.428,9830.000
12.434,11749.000
12.439,12710.000
12.444,18408.000
12.450,22948.000
12.455,29069.000
12.461,34644.000
12.466,37131.000
12.471,37564.000
12.477,33077.000
12.482,26756.000
12.488,21540.000
12.493,17971.000
12.498,15653.000
12.504,13612.000
12.509,12221.000
12.515,13673.000
12.520,15180.000
12.525,14293.000
12.531,15464.000
12.536,13705.000
12.542,12025.000
12.547,11006.000
12.552,10771.000
12.558,10277.000
12.563,9538.000
12.569,9617.000
12.574,10333.000
12.579,9628.000
12.585,10253.000
12.590,10179.000
12.596,11001.000
12.601,11611.000
12.606,12019.000
12.612,12262.000
12.617,10467.000
12.623,10987.000
12.628,8842.000
12.633,10284.000
12.639,12069.000
12.644,11694.000
12.650,13010.000
12.655,14008.000
12.660,13420.000
12.666,13037.000
12.671,12600.000
12.677,11963.000
12.682,13330.000
12.687,14798.000
12.693,15843.000
12.698,16312.000
12.704,16420.000
12.709,14501.000
12.714,12858.000
12.720,11418.000
12.725,11084.000
12.731,10443.000
12.736,9381.000
12.741,9766.000
12.747,8987.000
12.752,9672.000
12.758,9909.000
12.763,9230.000
12.768,9796.000
12.774,9522.000
12.779,8749.000
12.785,8462.000
12.790,8599.000
12.795,9161.000
12.801,9090.000
12.806,9159.000
12.812,10290.000
12.817,10625.000
12.822,12737.000
12.828,14365.000
12.833,14858.000
12.839,15935.000
12.844,15418.000
12.849,15031.000
12.855,12565.000
12.860,11279.000
12.866,10781.000
12.871,9329.000
12.876,9378.000
12.882,8877.000
12.887,9134.000
12.893,8833.000
12.898,8084.000
12.903,8957.000
12.909,8062.000
12.914,8465.000
12.920,7892.000
12.925,9041.000
12.930,9255.000
12.936,10621.000
12.941,9923.000
12.947,10313.000
12.952,10410.000
12.958,10089.000
12.963,9789.000
12.968,9884.000
12.974,8906.000
12.979,9783.000
12.985,10921.000
12.990,11367.000
12.995,11583.000
13.001,13385.000
13.006,13955.000
13.012,13883.000
13.017,15839.000
13.022,16027.000
13.028,15716.000
13.033,15074.000
13.039,14095.000
13.044,13625.000
13.049,13686.000
13.055,12515.000
13.060,10617.000
13.066,9510.000
13.071,10229.000
13.076,9567.000
13.082,10503.000
13.087,10359.000
13.093,9949.000
13.098,11214.000
13.103,12224.000
13.109,12605.000
13.114,12515.000
13.120,14507.000
13.125,16499.000
13.130,18701.000
13.136,21593.000
13.141,26267.000
13.147,26580.000
13.152,26064.000
13.157,24480.000
13.163,20893.000
13.168,19507.000
13.174,19224.000
13.179,22927.000
13.184,25829.000
13.190,26973.000
13.195,28309.000
13.201,25414.000
13.206,21292.000
13.211,18201.000
13.217,16512.000
13.222,11766.000
13.228,10513.000
13.233,9118.000
13.238,9579.000
13.244,8867.000
13.249,9619.000
13.255,10214.000
13.260,9960.000
13.265,10815.000
13.271,11368.000
13.276,12253.000
13.282,13688.000
13.287,15540.000
13.292,18342.000
