RI,Value
1403.1805425631,11963
1403.4144059869,13330
1403.6482694107,14798
1403.9289055192,15843
1404.1627689429,16312
1404.4434050515,16420
1404.6772684752,14501
1404.911131899,12858
1405.1917680075,11418
1405.4256314312,11084
1405.7062675398,10443
1405.9401309635,9381
1406.1739943873,9766
1406.4546304958,8987
1406.6884939196,9672
1406.9691300281,9909
1407.2029934518,9230
1407.4368568756,9796
1407.7174929841,9522
1407.9513564079,8749
1408.2319925164,8462
1408.4658559401,8599
1408.6997193639,9161
1408.9803554724,9090
1409.2142188962,9159
1409.4948550047,10290
1409.7287184284,10625
1409.9625818522,12737
1410.2432179607,14365
1410.4770813845,14858
1410.757717493,15935
1410.9915809167,15418
1411.2254443405,15031
1411.506080449,12565
1411.7399438728,11279
1412.0205799813,10781
1412.2544434051,9329
1412.4883068288,9378
1412.7689429373,8877
1413.0028063611,9134
1413.2834424696,8833
1413.5173058934,8084
1413.7511693171,8957
1414.0318054256,8062
1414.2656688494,8465
1414.5463049579,7892
1414.7801683817,9041
1415.0140318054,9255
1415.2946679139,10621
1415.5285313377,9923
1415.8091674462,10313
1416.04303087,10410
1416.3236669785,10089
1416.5575304022,9789
1416.791393826,9884
1417.0720299345,8906
1417.3058933583,9783
1417.5865294668,10921
1417.8203928906,11367
1418.0542563143,11583
1418.3348924228,13385
1418.5687558466,13955
1418.8493919551,13883
1419.0832553789,15839
1419.3171188026,16027
1419.5977549111,15716
1419.8316183349,15074
1420.1122544434,14095
1420.3461178672,13625
1420.5799812909,13686
1420.8606173994,12515
1421.0944808232,10617
1421.3751169317,9510
1421.6089803555,10229
1421.8428437792,9567
1422.1234798877,10503
1422.3573433115,10359
1422.63797942,9949
1422.8718428438,11214
1423.1057062675,12224
1423.3863423761,12605
1423.6202057998,12515
1423.9008419083,14507
1424.1347053321,16499
1424.3685687558,18701
1424.6492048644,21593
1424.8830682881,26267
1425.1637043966,26580
1425.3975678204,26064
1425.6314312442,24480
1425.9120673527,20893
1426.1459307764,19507
1426.4265668849,19224
1426.6604303087,22927
1426.8942937325,25829
1427.174929841,26973
1427.4087932647,28309
1427.6894293732,25414
1427.923292797,21292
1428.1571562208,18201
1428.4377923293,16512
1428.671655753,11766
1428.9522918616,10513
1429.1861552853,9118
1429.4200187091,9579
1429.7006548176,8867
1429.9345182413,9619
1430.2151543499,10214
1430.4490177736,9960
1430.6828811974,10815
1430.9635173059,11368
1431.1973807297,12253
1431.4780168382,13688
1431.7118802619,15540
1431.9457436857,18342
1432.2263797942,23687
1432.460243218,24176
1432.7408793265,24424
1432.9747427502,22564
1433.208606174,19602
1433.4892422825,17513
1433.7231057063,13978
1434.0037418148,13498
1434.2376052385,12074
1434.4714686623,12151
1434.7521047708,10814
1434.9859681946,10483
1435.2666043031,10330
1435.5004677268,8555
1435.7343311506,8752
1436.0149672591,9215
1436.2488306829,8800
1436.5294667914,8957
1436.7633302152,9583
1436.9971936389,9731
1437.2778297474,9990
1437.5116931712,9186
1437.7923292797,9124
1438.0261927035,10585
1438.2600561272,11593
1438.5406922357,12122
1438.7745556595,13699
1439.055191768,12722
1439.2890551918,12243
1439.5229186155,12002
1439.803554724,11986
1440.0374181478,11491
1440.3180542563,11870
1440.5519176801,12729
1440.7857811038,13657
1441.0664172123,13629
1441.3002806361,13505
1441.5809167446,12849
1441.8147801684,13297
1442.0954162769,11830
1442.3292797007,11686
1442.5631431244,11523
1442.8437792329,12496
1443.0776426567,11605
1443.3582787652,12890
1443.592142189,12624
1443.8260056127,13547
1444.1066417212,15891
1444.340505145,17036
1444.6211412535,17442
1444.8550046773,17469
1445.088868101,17425
1445.3695042095,16339
1445.6033676333,14515
1445.8840037418,15023
1446.1178671656,13405
1446.3517305893,14289
1446.6323666978,13223
1446.8662301216,14908
1447.1468662301,15136
1447.3807296539,16420
1447.6145930776,15389
1447.8952291862,14639
1448.1290926099,13622
1448.4097287184,12264
1448.6435921422,10452
1448.8774555659,9067
1449.1580916745,9635
1449.3919550982,10444
1449.6725912067,11429
1449.9064546305,12103
1450.1403180543,13657
1450.4209541628,16146
1450.6548175865,17849
1450.935453695,18012
1451.1693171188,18187
1451.4031805426,15901
1451.6838166511,14385
1451.9176800748,12224
1452.1983161833,10818
1452.4321796071,10384
1452.6660430309,9885
1452.9466791394,10475
1453.1805425631,10614
1453.4611786717,11249
1453.6950420954,10009
1453.9289055192,10024
1454.2095416277,10600
1454.4434050515,11671
1454.72404116,12053
1454.9579045837,13810
1455.1917680075,19241
1455.472404116,24448
1455.7062675398,31491
1455.9869036483,35581
1456.220767072,36831
1456.4546304958,32943
1456.7352666043,27973
1456.9691300281,21185
1457.2497661366,16804
1457.4836295603,13334
1457.7174929841,11627
1457.9981290926,12592
1458.2319925164,12660
1458.5126286249,12671
1458.7464920486,11779
1458.9803554724,11384
1459.2609915809,10889
1459.4948550047,11011
1459.7754911132,11028
1460.009354537,10734
1460.2432179607,10147
1460.5238540692,10255
1460.757717493,10172
1461.0383536015,11119
1461.2722170253,11491
1461.506080449,11053
1461.7867165575,9933
1462.0205799813,10544
1462.3012160898,10508
1462.5350795136,9763
1462.7689429373,8543
1463.0495790458,8583
1463.2834424696,8367
1463.5640785781,8673
1463.7979420019,9080
1464.0318054256,8579
1464.3124415341,11880
1464.5463049579,13412
1464.8269410664,16731
1465.0608044902,21425
1465.2946679139,26980
1465.5753040225,27997
1465.8091674462,28307
1466.0898035547,25142
1466.3236669785,19129
1466.5575304022,17467
1466.8381665108,14297
1467.0720299345,15006
1467.352666043,13033
1467.5865294668,12582
1467.8671655753,14332
1468.1010289991,13736
1468.3348924228,14431
1468.6155285313,14516
1468.8493919551,13336
1469.1300280636,14352
1469.3638914874,14340
1469.5977549111,13351
1469.8783910196,12980
1470.1122544434,13376
1470.3928905519,14125
1470.6267539757,13822
1470.8606173994,13088
1471.141253508,14073
1471.3751169317,12181
1471.6557530402,11291
1471.889616464,10280
1472.1234798877,9948
1472.4041159963,9370
1472.63797942,8913
1472.9186155285,10408
1473.1524789523,9549
1473.3863423761,10447
1473.6669784846,10332
1473.9008419083,10168
1474.1814780168,11193
1474.4153414406,11602
1474.6492048644,10341
1474.9298409729,10360
1475.1637043966,9379
1475.4443405051,9503
1475.6782039289,9495
1475.9120673527,9114
1476.1927034612,9632
1476.4265668849,9716
1476.7072029935,9791
1476.9410664172,11112
1477.174929841,12849
1477.4555659495,15322
1477.6894293732,21405
1477.9700654818,28791
1478.2039289055,41435
1478.4377923293,53325
1478.7184284378,68182
1478.9522918616,72279
1479.2329279701,67777
1479.4667913938,59912
1479.7006548176,43731
1479.9812909261,30378
1480.2151543499,20717
1480.4957904584,15105
1480.7296538821,11470
1480.9635173059,10170
1481.2441534144,9616
1481.4780168382,8785
1481.7586529467,8742
1481.9925163704,8610
1482.2263797942,9654
1482.5070159027,12044
1482.7408793265,13648
1483.021515435,15350
1483.2553788587,18832
1483.4892422825,21023
1483.769878391,23987
1484.0037418148,23077
1484.2843779233,23152
1484.5182413471,22537
1484.7521047708,24731
1485.0327408793,27416
1485.2666043031,28162
1485.5472404116,26613
1485.7811038354,24647
1486.0149672591,24104
1486.2956033676,26397
1486.5294667914,33624
1486.8101028999,59813
1487.0439663237,94598
1487.2778297474,135663
1487.5584658559,180689
1487.7923292797,207345
1488.0729653882,203742
1488.306828812,174383
1488.5406922357,128738
1488.8213283442,84837
1489.055191768,52776
1489.3358278765,31681
1489.5696913003,21655
1489.803554724,15058
1490.0841908326,12449
1490.3180542563,12785
1490.5986903648,11737
1490.8325537886,10905
1491.0664172123,11252
1491.3470533209,11573
1491.5809167446,12333
1491.8615528531,13214
1492.0954162769,12928
1492.3292797007,11730
1492.6099158092,11661
1492.8437792329,10524
1493.1244153414,10085
1493.3582787652,9371
1493.6389148737,8994
1493.8727782975,9565
1494.1066417212,9791
1494.3872778297,9783
1494.6211412535,9677
1494.901777362,8728
1495.1356407858,10493
1495.3695042095,10812
1495.6501403181,11662
1495.8840037418,16997
1496.1646398503,26694
1496.3985032741,39135
1496.6323666978,57134
1496.9130028064,75343
1497.1468662301,82375
1497.4275023386,85172
1497.6613657624,71624
1497.8952291862,56821
1498.1758652947,44619
1498.4097287184,31304
1498.6903648269,22984
1498.9242282507,19702
1499.1580916745,15354
1499.438727783,13797
1499.6725912067,12929
1499.9532273152,10371
1500.1977261493,10223
1500.4448838359,9475
1500.7414730598,10804
1500.9886307464,11350
1501.2852199703,15057
1501.5323776569,19517
1501.7795353435,29259
1502.0761245675,39286
1502.3232822541,47161
1502.619871478,54001
1502.8670291646,59207
1503.1141868512,57375
1503.4107760751,50478
1503.6579337617,47824
1503.9545229857,45567
1504.2016806723,44580
1504.4488383589,47031
1504.7454275828,46310
1504.9925852694,41518
1505.2891744933,33250
1505.5363321799,26807
1505.7834898665,18660
1506.0800790905,14557
1506.3272367771,11404
1506.623826001,12100
1506.8709836876,9776
1507.1181413742,10122
1507.4147305981,9975
1507.6618882847,10911
1507.9584775087,9915
1508.2056351953,9905
1508.4527928819,9444
1508.7493821058,10906
1508.9965397924,10826
1509.2931290163,13171
1509.5402867029,13447
1509.7874443895,14749
1510.0840336134,15660
1510.3311913,15603
1510.627780524,19230
1510.8749382106,23378
1511.1220958972,28375
1511.4186851211,31196
1511.6658428077,32256
1511.9624320316,30386
1512.2095897182,28111
1512.4567474048,23260
1512.7533366288,17524
1513.0004943154,13129
1513.2970835393,11730
1513.5442412259,11324
1513.7913989125,10423
1514.0879881364,10300
1514.335145823,10726
1514.631735047,10463
1514.8788927336,9999
1515.1260504202,9279
1515.4226396441,8890
1515.6697973307,8694
1515.9663865546,9281
1516.2135442412,8678
1516.4607019278,9639
1516.7572911518,9892
1517.0044488384,9561
1517.3010380623,9466
1517.5481957489,9517
1517.7953534355,10133
1518.0919426594,9394
1518.339100346,9912
1518.6356895699,9687
1518.8828472565,9753
1519.1300049432,9253
1519.4265941671,9550
1519.6737518537,9154
1519.9703410776,9058
1520.2174987642,10066
1520.5140879881,10317
1520.7612456747,10162
1521.0084033613,13169
1521.3049925853,15478
1521.5521502719,18764
1521.8487394958,22636
1522.0958971824,25169
1522.343054869,26754
1522.6396440929,26537
1522.8868017795,24472
1523.1833910035,19890
1523.4305486901,19779
1523.6777063767,17907
1523.9742956006,16598
1524.2214532872,18122
1524.5180425111,18927
1524.7652001977,17344
1525.0123578843,16341
1525.3089471083,15976
1525.5561047949,12233
1525.8526940188,10834
1526.0998517054,11337
1526.347009392,11865
1526.6435986159,15964
1526.8907563025,18270
1527.1873455264,22542
1527.434503213,24809
1527.6816608997,25109
1527.9782501236,22980
1528.2254078102,18605
1528.5219970341,15338
1528.7691547207,13756
1529.0163124073,11952
1529.3129016312,11209
1529.5600593178,12538
1529.8566485418,16675
1530.1038062284,21638
1530.350963915,31804
1530.6475531389,40349
1530.8947108255,48912
1531.1913000494,49786
1531.438457736,47817
1531.6856154226,39992
1531.9822046466,29306
1532.2293623332,20303
1532.5259515571,15791
1532.7731092437,12504
1533.0202669303,11686
1533.3168561542,11392
1533.5640138408,11550
1533.8606030648,12733
1534.1077607514,15124
1534.354918438,17158
1534.6515076619,21654
1534.8986653485,27002
1535.1952545724,35517
1535.442412259,41492
1535.6895699456,51872
1535.9861591696,59062
1536.2333168562,73147
1536.5299060801,88187
1536.7770637667,102001
1537.0242214533,102171
1537.3208106772,91782
1537.5679683638,75043
1537.8645575877,52348
1538.1117152743,34468
1538.3588729609,23323
1538.6554621849,15971
1538.9026198715,14337
1539.1992090954,12808
1539.446366782,10963
1539.6935244686,10641
1539.9901136925,10399
1540.2372713791,9684
1540.5338606031,10275
1540.7810182897,10000
1541.0281759763,10270
1541.3247652002,10443
1541.5719228868,9789
1541.8685121107,10187
1542.1156697973,11433
1542.3628274839,11943
1542.6594167079,13850
1542.9065743945,18290
1543.2031636184,23292
1543.450321305,33922
1543.6974789916,46284
1543.9940682155,66751
1544.2412259021,85706
1544.5378151261,101429
1544.7849728127,115783
1545.0321304993,109909
1545.3287197232,89421
1545.5758774098,64972
1545.8724666337,44644
1546.1196243203,29631
1546.3667820069,22242
1546.6633712308,16145
1546.9105289174,16412
1547.2071181414,16854
1547.454275828,17066
1547.7508650519,17622
1547.9980227385,17205
1548.2451804251,16355
1548.541769649,15030
1548.7889273356,13264
1549.0855165596,11740
1549.3326742462,10064
1549.5798319328,11297
1549.8764211567,10174
1550.1235788433,9516
1550.4201680672,10348
1550.6673257538,10075
1550.9144834404,10105
1551.2110726644,10423
1551.458230351,11218
1551.7548195749,10525
1552.0019772615,10257
1552.2491349481,10394
1552.545724172,10162
1552.7928818586,9745
1553.0894710826,10121
1553.3366287692,10540
1553.5837864558,10962
1553.8803756797,12707
1554.1275333663,14929
1554.4241225902,19058
1554.6712802768,21062
1554.9184379634,23942
1555.2150271873,22544
1555.4621848739,21627
1555.7587740979,20549
1556.0059317845,17298
1556.2530894711,15924
1556.549678695,17376
1556.7968363816,25454
1557.0934256055,42730
1557.3405832921,81337
1557.5877409787,135065
1557.8843302027,212054
1558.1314878893,294906
1558.4280771132,361177
1558.6752347998,387857
1558.9223924864,388773
1559.2189817103,388503
1559.4661393969,396527
1559.7627286209,410840
1560.0098863075,411165
1560.2570439941,361977
1560.553633218,289570
1560.8007909046,203368
1561.0973801285,130243
1561.3445378151,79131
1561.5916955017,54970
1561.8882847257,42085
1562.1354424123,39941
1562.4320316362,38701
1562.6791893228,42012
1562.9263470094,47864
1563.2229362333,54594
1563.4700939199,55021
1563.7666831438,51324
1564.0138408304,44638
1564.2609985171,37393
1564.557587741,26024
1564.8047454276,19448
1565.1013346515,16122
1565.3484923381,13076
1565.5956500247,13567
1565.8922392486,15972
1566.1393969352,17786
1566.4359861592,22009
1566.6831438458,25350
1566.9303015324,28760
1567.2268907563,33179
1567.4740484429,36715
1567.7706376668,37078
1568.0177953534,36013
1568.26495304,31625
1568.561542264,29766
1568.8086999506,32162
1569.1052891745,46323
1569.3524468611,69351
1569.5996045477,102621
1569.8961937716,133856
1570.1433514582,169846
1570.4399406822,172695
1570.6870983688,161512
1570.9342560554,120561
1571.2308452793,83817
1571.4780029659,54698
1571.7745921898,30843
1572.0217498764,20745
1572.268907563,15111
1572.565496787,13589
1572.8126544736,12749
1573.1092436975,10931
1573.3564013841,10357
1573.6035590707,11777
1573.9001482946,11821
1574.1473059812,12549
1574.4438952051,12453
1574.6910528917,11219
1574.9876421157,10208
1575.2347998023,10369
1575.4819574889,10471
1575.7785467128,11798
1576.0257043994,14144
1576.3222936233,18349
1576.5694513099,22316
1576.8166089965,29357
1577.1131982205,38742
1577.3603559071,50528
1577.656945131,68501
1577.9041028176,86878
1578.1512605042,106791
1578.4478497281,117003
1578.6950074147,117835
1578.9915966387,114176
1579.2387543253,105594
1579.4859120119,97483
1579.7825012358,89745
1580.0296589224,79811
1580.3262481463,65664
1580.5734058329,50551
1580.8205635195,36326
1581.1171527435,25628
1581.3643104301,18801
1581.660899654,14952
1581.9080573406,13536
1582.1552150272,11106
1582.4518042511,12067
1582.6989619377,11634
1582.9955511616,11828
1583.2427088482,12837
1583.4898665348,16087
1583.7864557588,20554
1584.0336134454,33637
1584.3302026693,54036
1584.5773603559,82403
1584.8245180425,123379
1585.1211072664,159875
1585.368264953,194801
1585.664854177,201727
1585.9120118636,175070
1586.1591695502,134899
1586.4557587741,91760
1586.7029164607,58159
1586.9995056846,37200
1587.2466633712,26035
1587.4938210578,21421
1587.7904102818,23245
1588.0375679684,27619
1588.3341571923,37146
1588.5813148789,51502
1588.8284725655,68064
1589.1250617894,83598
1589.372219476,88557
1589.6688087,86355
1589.9159663866,74856
1590.1631240732,66436
1590.4597132971,55491
1590.7068709837,48552
1591.0034602076,42393
1591.2506178942,36339
1591.4977755808,29892
1591.7943648047,22889
1592.0415224913,17790
1592.3381117153,15472
1592.5852694019,13180
1592.8324270885,12892
1593.1290163124,13502
1593.376173999,14575
1593.6727632229,22475
1593.9199209095,40528
1594.1670785961,75958
1594.4636678201,139355
1594.7108255067,219087
1595.0074147306,307365
1595.2545724172,377953
1595.5017301038,407607
1595.7983193277,372615
1596.0454770143,297158
1596.3420662383,206878
1596.5892239249,122695
1596.8363816115,69607
1597.1329708354,39433
1597.380128522,25127
1597.6767177459,19425
1597.9238754325,17569
1598.1710331191,16428
1598.4676223431,17207
1598.7147800297,19272
1599.0113692536,22134
1599.2585269402,23376
1599.5056846268,24700
1599.8022738507,29466
1600.0520020801,35869
1600.3640145606,46930
1600.624024961,69167
1600.8840353614,91408
1601.1960478419,112589
1601.4560582423,136255
1601.7680707228,140794
1602.0280811232,146226
1602.2880915237,144810
1602.6001040042,132295
1602.8601144046,110010
1603.1721268851,95259
1603.4321372855,89875
1603.744149766,106402
1604.0041601664,159616
1604.2641705668,244040
1604.5761830473,352680
1604.8361934477,447961
1605.1482059282,500743
1605.4082163287,503356
1605.6682267291,436634
1605.9802392096,320569
1606.24024961,209688
1606.5522620905,120184
1606.8122724909,74677
1607.0722828913,54787
1607.3842953718,48461
1607.6443057722,46435
1607.9563182527,44074
1608.2163286531,41933
1608.4763390536,39985
1608.7883515341,39109
1609.0483619345,36722
1609.360374415,30502
1609.6203848154,26838
1609.8803952158,21764
1610.1924076963,18207
1610.4524180967,17541
1610.7644305772,22500
1611.0244409776,30089
1611.2844513781,57937
1611.5964638586,116496
1611.856474259,223612
1612.1684867395,379325
1612.4284971399,600472
1612.6885075403,859168
1613.0005200208,1111716
1613.2605304212,1258868
1613.5725429017,1245655
1613.8325533021,1062290
1614.0925637025,758033
1614.404576183,447477
1614.6645865835,224308
1614.976599064,110468
1615.2366094644,59285
1615.4966198648,36616
1615.8086323453,28681
1616.0686427457,23791
1616.3806552262,20811
1616.6406656266,19519
1616.900676027,18790
1617.2126885075,15808
1617.472698908,17551
1617.7847113885,15967
1618.0447217889,14184
1618.3047321893,14553
1618.6167446698,14173
1618.8767550702,13755
1619.1887675507,14113
1619.4487779511,14976
1619.7087883515,17144
1620.020800832,25896
1620.2808112324,43670
1620.5928237129,78336
1620.8528341134,124526
1621.1128445138,182114
1621.4248569943,237145
1621.6848673947,269361
1621.9968798752,280417
1622.2568902756,270669
1622.516900676,250995
1622.8289131565,260842
1623.0889235569,292865
1623.4009360374,342233
1623.6609464379,373848
1623.9209568383,358549
1624.2329693188,293331
1624.4929797192,229457
1624.8049921997,175551
1625.0650026001,165381
1625.3250130005,228726
1625.637025481,372476
1625.8970358814,587315
1626.2090483619,862265
1626.4690587624,1180510
1626.7290691628,1425223
1627.0410816433,1449148
1627.3010920437,1291716
1627.6131045242,959361
1627.8731149246,573847
1628.133125325,300087
1628.4451378055,145547
1628.7051482059,71111
1629.0171606864,41869
1629.2771710868,32247
1629.5891835673,25628
1629.8491939678,23050
1630.1092043682,21554
1630.4212168487,19470
1630.6812272491,18164
1630.9932397296,17429
1631.25325013,17590
1631.5132605304,15357
1631.8252730109,16638
1632.0852834113,15138
1632.3972958918,15641
1632.6573062923,13809
1632.9173166927,13387
1633.2293291732,14815
1633.4893395736,14951
1633.8013520541,13538
1634.0613624545,14297
1634.3213728549,12566
1634.6333853354,14038
1634.8933957358,13467
1635.2054082163,14925
1635.4654186167,14211
1635.7254290172,14799
1636.0374414977,13827
1636.2974518981,14370
1636.6094643786,14697
1636.869474779,14764
1637.1294851794,14504
1637.4414976599,13501
1637.7015080603,14393
1638.0135205408,14559
1638.2735309412,14520
1638.5335413417,15593
1638.8455538222,13775
1639.1055642226,12480
1639.4175767031,12655
1639.6775871035,11674
1639.9375975039,11975
1640.2496099844,10348
1640.5096203848,10835
1640.8216328653,11078
1641.0816432657,10459
1641.3416536661,10489
1641.6536661466,11673
1641.9136765471,10841
1642.2256890276,11652
1642.485699428,12624
1642.7457098284,12687
1643.0577223089,12677
1643.3177327093,13479
1643.6297451898,13256
1643.8897555902,12410
1644.1497659906,12672
1644.4617784711,12685
1644.7217888716,11333
1645.0338013521,12496
1645.2938117525,11291
1645.5538221529,12747
1645.8658346334,12284
1646.1258450338,12149
1646.4378575143,11593
1646.6978679147,11723
1646.9578783151,10811
1647.2698907956,10697
1647.529901196,11244
1647.8419136765,10749
1648.101924077,12397
1648.3619344774,13865
1648.6739469579,14712
1648.9339573583,15093
1649.2459698388,17988
1649.5059802392,18727
1649.7659906396,17670
1650.0780031201,17774
1650.3380135205,18353
1650.650026001,17909
1650.9100364015,16437
1651.1700468019,14044
1651.4820592824,15165
1651.7420696828,16975
1652.0540821633,18810
1652.3140925637,21401
1652.5741029641,26101
1652.8861154446,29810
1653.146125845,30475
1653.4581383255,29403
1653.7181487259,29400
1653.9781591264,23586
1654.2901716069,19905
1654.5501820073,17737
1654.8621944878,15762
1655.1222048882,15052
1655.3822152886,15090
1655.6942277691,19269
1655.9542381695,30720
1656.26625065,59804
1656.5262610504,115208
1656.7862714509,219438
1657.0982839314,372400
1657.3582943318,563416
1657.6703068123,722107
1657.9303172127,845894
1658.2423296932,833422
1658.5023400936,723858
1658.762350494,521136
1659.0743629745,317808
1659.3343733749,169085
1659.5943837754,87267
1659.9063962559,47108
1660.1664066563,29943
1660.4784191368,24556
1660.7384295372,24816
1661.0504420177,22451
1661.3104524181,23192
1661.5704628185,21490
1661.882475299,19516
1662.1424856994,18442
1662.4544981799,16496
1662.7145085803,14539
1662.9745189808,14196
1663.2865314613,13617
1663.5465418617,13696
1663.8585543422,13530
1664.1185647426,12238
1664.378575143,12909
1664.6905876235,13449
1664.9505980239,17169
1665.2626105044,24143
1665.5226209048,36085
1665.7826313053,52590
1666.0946437858,69271
1666.3546541862,82080
1666.6666666667,84881
1666.9266770671,80800
1667.1866874675,63804
1667.498699948,45214
1667.7587103484,34819
1668.0707228289,24395
1668.3307332293,20999
1668.5907436297,18161
1668.9027561102,15638
1669.1627665107,15860
1669.4747789912,14207
1669.7347893916,14125
1669.994799792,13369
1670.3068122725,13135
1670.5668226729,10947
1670.8788351534,12107
1671.1388455538,13816
1671.3988559542,14601
1671.7108684347,16226
1671.9708788352,16319
1672.2828913157,17401
1672.5429017161,16233
1672.8029121165,16732
1673.114924597,17309
1673.3749349974,16809
1673.6869474779,15538
1673.9469578783,16280
1674.2069682787,13601
1674.5189807592,11645
1674.7789911596,12287
1675.0910036401,11245
1675.3510140406,10733
1675.611024441,10433
1675.9230369215,11962
1676.1830473219,11200
1676.4950598024,11086
1676.7550702028,12339
1677.0150806032,12425
1677.3270930837,13028
1677.5871034841,12931
1677.8991159646,13343
1678.1591263651,14167
1678.4191367655,12842
1678.731149246,12590
1678.9911596464,12350
1679.3031721269,12133
1679.5631825273,10801
1679.8231929277,11357
1680.1352054082,11632
1680.3952158086,12067
1680.7072282891,11028
1680.9672386895,11156
1681.22724909,11700
1681.5392615705,10760
1681.7992719709,10966
1682.1112844514,10814
1682.3712948518,11752
1682.6313052522,10916
1682.9433177327,10861
1683.2033281331,12218
1683.5153406136,11780
1683.775351014,13756
1684.0353614145,12868
1684.347373895,13236
1684.6073842954,12629
1684.9193967759,13144
1685.1794071763,12902
1685.4394175767,11510
1685.7514300572,11714
1686.0114404576,10990
1686.3234529381,11064
1686.5834633385,10983
1686.895475819,12024
1687.1554862194,10590
1687.4154966199,10511
1687.7275091004,10958
1687.9875195008,10453
1688.2995319813,11147
1688.5595423817,10876
1688.8195527821,11782
1689.1315652626,12648
1689.391575663,14158
1689.7035881435,14232
1689.9635985439,13983
1690.2236089444,16318
1690.5356214249,15487
1690.7956318253,14560
1691.1076443058,13486
1691.3676547062,14308
1691.6276651066,14514
1691.9396775871,14578
1692.1996879875,13111
1692.511700468,12211
1692.7717108684,11046
1693.0317212689,11717
1693.3437337494,10565
1693.6037441498,11032
1693.9157566303,10654
1694.1757670307,10163
1694.4357774311,10537
1694.7477899116,10384
1695.007800312,11721
1695.3198127925,12302
1695.5798231929,12620
1695.8398335933,14229
1696.1518460738,12989
1696.4118564743,13925
1696.7238689548,13525
1696.9838793552,11657
1697.2438897556,11422
1697.5559022361,11174
1697.8159126365,12618
1698.127925117,14074
1698.3879355174,16797
1698.6479459178,18183
1698.9599583983,20676
1699.2199687988,22999
1699.5319812793,22182
1699.7919916797,21546
1700.0540540541,23289
1700.3783783784,24624
1700.6486486486,30747
1700.972972973,36596
1701.2432432432,37747
1701.5135135135,40768
1701.8378378378,40556
1702.1081081081,36631
1702.4324324324,32921
1702.7027027027,27077
1702.972972973,21164
1703.2972972973,16324
1703.5675675676,15222
1703.8918918919,13729
1704.1621621622,13231
1704.4324324324,12443
1704.7567567568,11754
1705.027027027,11898
1705.3513513514,12621
1705.6216216216,11295
1705.8918918919,12540
1706.2162162162,13814
1706.4864864865,14211
1706.8108108108,15465
1707.0810810811,15879
1707.3513513514,14901
1707.6756756757,17573
1707.9459459459,15863
1708.2702702703,16260
1708.5405405405,15299
1708.8108108108,17149
1709.1351351351,15750
1709.4054054054,15914
1709.7297297297,14550
1710.0,14795
1710.2702702703,13881
1710.5945945946,12270
1710.8648648649,13046
1711.1891891892,12557
1711.4594594595,12749
1711.7297297297,11145
1712.0540540541,10785
1712.3243243243,10181
1712.6486486486,11026
1712.9189189189,11139
1713.1891891892,10743
1713.5135135135,10108
1713.7837837838,11140
1714.1081081081,10597
1714.3783783784,10725
1714.6486486486,10557
1714.972972973,10075
1715.2432432432,9767
1715.5675675676,10747
1715.8378378378,10244
1716.1621621622,10635
1716.4324324324,10771
1716.7027027027,10739
1717.027027027,11255
1717.2972972973,11865
1717.6216216216,11709
1717.8918918919,12456
1718.1621621622,12892
1718.4864864865,11650
1718.7567567568,11967
1719.0810810811,11976
1719.3513513514,11609
1719.6216216216,11277
1719.9459459459,11450
1720.2162162162,11232
1720.5405405405,11012
1720.8108108108,11589
1721.0810810811,10651
1721.4054054054,10926
1721.6756756757,11059
1722.0,10424
1722.2702702703,10836
1722.5405405405,11597
1722.8648648649,11735
1723.1351351351,10625
1723.4594594595,10275
1723.7297297297,9820
1724.0,10872
1724.3243243243,11544
1724.5945945946,12363
1724.9189189189,12274
1725.1891891892,13031
1725.4594594595,14076
1725.7837837838,14155
1726.0540540541,13799
1726.3783783784,11347
1726.6486486486,12284
1726.9189189189,11719
1727.2432432432,11195
1727.5135135135,11654
1727.8378378378,11815
1728.1081081081,12286
1728.3783783784,11779
1728.7027027027,11914
1728.972972973,12136
1729.2972972973,12925
1729.5675675676,14287
1729.8378378378,15497
1730.1621621622,17320
1730.4324324324,17074
1730.7567567568,18932
1731.027027027,19726
1731.2972972973,23809
1731.6216216216,27027
1731.8918918919,30612
1732.2162162162,33077
1732.4864864865,36447
1732.7567567568,37014
1733.0810810811,33222
1733.3513513514,30519
1733.6756756757,28932
1733.9459459459,24883
1734.2162162162,22178
1734.5405405405,20261
1734.8108108108,18629
1735.1351351351,16533
1735.4054054054,16948
1735.6756756757,20431
1736.0,19006
1736.2702702703,18434
1736.5945945946,17931
1736.8648648649,18767
1737.1351351351,16231
1737.4594594595,16394
1737.7297297297,14645
1738.0540540541,15072
1738.3243243243,13951
1738.5945945946,13873
1738.9189189189,14492
1739.1891891892,12972
1739.5135135135,13285
1739.7837837838,12993
1740.0540540541,14359
1740.3783783784,13601
1740.6486486486,13013
1740.972972973,12598
1741.2432432432,12138
1741.5135135135,13716
1741.8378378378,13019
1742.1081081081,12672
1742.4324324324,13355
1742.7027027027,13266
1742.972972973,12579
1743.2972972973,13506
1743.5675675676,12948
1743.8918918919,11658
1744.1621621622,12983
1744.4324324324,11122
1744.7567567568,11027
1745.027027027,10811
1745.3513513514,11062
1745.6216216216,9683
1745.9459459459,10925
1746.2162162162,11358
1746.4864864865,10655
1746.8108108108,11208
1747.0810810811,10843
1747.4054054054,11796
1747.6756756757,10492
1747.9459459459,10756
1748.2702702703,9588
1748.5405405405,11254
1748.8648648649,10547
1749.1351351351,10200
