RI,Value
1597.34,3719
1597.537,4137
1597.685,4157
1597.833,4324
1597.98,4435
1598.128,4811
1598.276,4806
1598.424,5621
1598.621,5755
1598.768,6775
1598.916,6968
1599.064,7637
1599.212,7287
1599.36,8364
1599.557,7812
1599.704,7442
1599.852,6775
1600.0,5665
1600.155,5131
1600.311,5777
1600.518,5327
1600.673,4684
1600.828,4382
1600.983,3771
1601.139,4104
1601.294,4242
1601.501,4058
1601.656,3711
1601.812,3828
1601.967,4252
1602.122,3727
1602.277,3067
1602.484,2945
1602.64,3972
1602.795,3954
1602.95,3579
1603.106,4345
1603.261,4134
1603.468,4120
1603.623,3165
1603.778,3086
1603.934,3260
1604.089,3902
1604.244,3826
1604.4,4265
1604.607,4005
1604.762,3849
1604.917,3615
1605.072,3888
1605.228,3868
1605.383,3883
1605.59,3323
1605.745,3779
1605.901,3139
1606.056,2925
1606.211,3679
1606.366,4081
1606.573,3771
1606.729,3703
1606.884,4038
1607.039,4230
1607.195,5292
1607.35,6590
1607.557,7955
1607.712,12267
1607.867,15708
1608.023,20542
1608.178,24970
1608.333,30424
1608.54,38205
1608.696,46595
1608.851,52391
1609.006,57279
1609.161,61275
1609.317,62255
1609.472,61097
1609.679,60239
1609.834,54146
1609.99,49434
1610.145,44080
1610.3,37050
1610.455,33146
1610.663,26884
1610.818,22403
1610.973,19549
1611.128,14144
1611.284,11721
1611.439,10076
1611.646,8286
1611.801,7088
1611.957,6507
1612.112,6097
1612.267,5336
1612.422,4389
1612.629,4057
1612.785,3825
1612.94,4311
1613.095,3812
1613.251,4174
1613.406,4700
1613.613,5194
1613.768,4569
1613.923,4536
1614.079,5428
1614.234,5992
1614.389,6118
1614.596,6962
1614.752,8630
1614.907,9538
1615.062,11219
1615.217,14506
1615.373,19525
1615.58,28719
1615.735,42248
1615.89,65373
1616.046,101985
1616.201,161013
1616.356,240231
1616.511,356043
1616.718,506001
1616.874,675363
1617.029,879928
1617.184,1124194
1617.34,1372384
1617.495,1657402
1617.702,1939615
1617.857,2245639
1618.012,2541068
1618.168,2895779
1618.323,3177684
1618.478,3423050
1618.685,3734423
1618.841,4007770
1618.996,4313894
1619.151,4646508
1619.306,4968499
1619.462,5273028
1619.669,5511260
1619.824,5774402
1619.979,6031027
1620.135,6337074
1620.29,6506712
1620.445,6776071
1620.652,7101613
1620.807,7317496
1620.963,7531527
1621.118,7699253
1621.273,7928302
1621.429,8156087
1621.584,8338499
1621.791,8437412
1621.946,8298161
1622.101,7671567
1622.257,6269805
1622.412,4132305
1622.567,2168948
1622.774,959382
1622.93,411079
1623.085,207981
1623.24,130270
1623.395,96750
1623.551,76687
1623.758,70312
1623.913,61292
1624.068,54372
1624.224,49669
1624.379,44187
1624.534,39916
1624.741,36615
1624.896,34698
1625.052,32934
1625.207,30510
1625.362,29398
1625.518,27819
1625.725,26927
1625.88,27260
1626.035,25278
1626.19,24978
1626.346,24688
1626.501,24776
1626.708,25192
1626.863,24412
1627.019,23627
1627.174,25212
1627.329,24465
1627.484,23025
1627.64,21514
1627.847,19677
1628.002,19400
1628.157,17976
1628.313,17298
1628.468,14438
1628.623,16167
1628.83,14599
1628.986,14788
1629.141,13585
1629.296,12593
1629.451,11892
1629.607,12624
1629.814,11157
1629.969,11973
1630.124,11292
1630.28,10603
1630.435,10404
1630.59,10033
1630.797,8895
1630.952,9038
1631.108,9455
1631.263,8908
1631.418,10697
1631.573,8066
1631.781,7863
1631.936,8450
1632.091,7685
1632.246,8111
1632.402,7375
1632.557,7680
1632.764,8598
1632.919,7692
1633.075,7484
1633.23,7734
1633.385,7543
1633.54,6664
1633.696,7699
1633.903,7634
1634.058,7277
1634.213,7563
1634.369,7930
1634.524,8390
1634.679,8493
1634.886,9168
1635.041,10624
1635.197,10495
1635.352,11664
1635.507,12719
1635.663,13864
1635.87,14808
1636.025,16827
1636.18,16134
1636.335,15978
1636.491,16093
1636.646,14928
1636.853,13354
1637.008,12779
1637.164,11574
1637.319,13669
1637.474,18651
1637.629,27438
1637.836,45721
1637.992,75301
1638.147,126201
1638.302,196903
1638.458,300839
1638.613,452374
1638.82,649715
1638.975,905981
1639.13,1188644
1639.286,1522170
1639.441,1919709
1639.596,2324331
1639.752,2740168
1639.959,3163431
1640.114,3568584
1640.269,4027872
1640.424,4347875
1640.58,4780261
1640.735,5221223
1640.942,5668076
1641.097,6075594
1641.253,6443045
1641.408,6837253
1641.563,7082540
1641.718,7265811
1641.925,7192895
1642.081,6922764
1642.236,6204083
1642.391,5004063
1642.547,3599340
1642.702,2287287
1642.909,1331095
1643.064,746746
1643.219,413595
1643.375,245953
1643.53,170411
1643.685,130656
1643.892,104590
1644.048,92758
1644.203,81523
1644.358,72464
1644.513,65304
1644.669,57395
1644.824,51649
1645.031,46086
1645.186,42970
1645.342,37671
1645.497,33776
1645.652,30352
1645.807,28475
1646.014,24442
1646.17,22817
1646.325,21246
1646.48,19264
1646.636,19262
1646.791,17230
1646.998,16387
1647.153,16846
1647.308,14316
1647.464,13221
1647.619,15115
1647.774,13454
1647.981,12585
1648.137,11747
1648.292,12289
1648.447,11166
1648.602,11277
1648.758,12293
1648.965,11612
1649.12,12056
1649.275,11861
1649.431,11329
1649.586,10272
1649.741,9883
1649.948,10928
1650.104,11240
1650.259,10459
1650.414,9459
1650.569,9129
1650.725,8680
1650.88,9985
1651.087,10470
1651.242,10743
1651.398,13149
1651.553,12921
1651.708,12461
1651.863,14069
1652.07,15339
1652.226,15425
1652.381,19352
1652.536,20331
1652.692,19768
1652.847,19874
1653.054,20428
1653.209,19000
1653.364,16559
1653.52,14223
1653.675,14098
1653.83,11992
1654.037,10982
1654.193,10640
1654.348,8893
1654.503,7895
1654.658,7927
1654.814,8255
1655.021,6632
1655.176,6740
1655.331,6652
1655.487,6213
1655.642,6638
1655.797,6213
1656.004,6059
1656.159,4988
1656.315,5370
1656.47,6026
1656.625,5873
1656.781,5455
1656.936,5245
1657.143,5081
1657.298,5315
1657.453,5049
1657.609,5137
1657.764,5465
1657.919,5454
1658.126,6388
1658.282,4407
1658.437,5819
1658.592,5217
1658.747,5691
1658.903,4973
1659.11,5230
1659.265,4928
1659.42,4918
1659.576,5020
1659.731,5073
1659.886,5234
1660.093,5065
1660.248,5520
1660.404,5570
1660.559,4763
1660.714,4027
1660.87,5324
1661.077,4849
1661.232,4809
1661.387,4715
1661.542,4907
1661.698,5186
1661.853,6395
1662.008,4218
1662.215,5266
1662.371,5069
1662.526,4454
1662.681,4011
1662.836,5024
1662.992,4247
1663.199,5366
1663.354,4008
1663.509,4671
1663.665,4093
1663.82,4231
1663.975,4843
1664.182,6767
1664.337,11149
1664.493,21575
1664.648,44476
1664.803,80546
1664.959,119127
1665.166,145649
1665.321,156276
1665.476,148172
1665.631,130696
1665.787,112207
1665.942,90384
1666.149,72799
1666.304,52719
1666.46,37978
1666.615,25529
1666.77,16883
1666.925,10106
1667.133,7353
1667.288,5595
1667.443,3774
1667.598,4082
1667.754,4041
1667.909,4325
1668.064,3277
1668.271,4233
1668.427,4608
1668.582,4292
1668.737,4118
1668.892,3813
1669.048,3772
1669.255,4016
1669.41,4733
1669.565,4507
1669.72,3520
1669.876,3337
1670.031,4349
1670.238,2977
1670.393,4254
1670.549,4421
1670.704,4112
1670.859,3784
1671.014,4075
1671.222,4451
1671.377,3231
1671.532,4080
1671.687,3805
1671.843,3710
1671.998,3688
1672.205,4061
1672.36,3632
1672.516,3840
1672.671,3900
1672.826,4178
1672.981,3988
1673.188,3867
1673.344,4298
1673.499,4412
1673.654,4695
1673.81,4222
1673.965,4666
1674.12,4965
1674.327,5146
1674.482,6312
1674.638,5897
1674.793,7153
1674.948,6589
1675.104,6705
1675.311,6880
1675.466,8059
1675.621,6487
1675.776,6217
1675.932,6597
1676.087,6320
1676.294,5054
1676.449,4723
1676.605,4046
1676.76,4451
1676.915,4492
1677.07,3453
1677.277,3933
1677.433,3983
1677.588,4105
1677.743,3484
1677.899,4816
1678.054,4967
1678.261,5156
1678.416,5720
1678.571,5988
1678.727,6038
1678.882,5113
1679.037,6038
1679.244,5734
1679.4,5940
1679.555,5480
1679.71,4990
1679.865,4842
1680.021,4444
1680.176,4564
1680.383,3486
1680.538,4057
1680.694,3693
1680.849,4035
1681.004,4370
1681.159,4036
1681.366,4473
1681.522,4337
1681.677,4424
1681.832,3782
1681.988,3651
1682.143,4060
1682.35,4475
1682.505,4063
1682.66,4368
1682.816,4794
1682.971,4526
1683.126,5767
1683.333,6402
1683.489,7457
1683.644,8463
1683.799,10062
1683.954,10949
1684.11,12670
1684.317,15361
1684.472,16342
1684.627,17060
1684.783,17649
1684.938,18798
1685.093,18485
1685.3,16685
1685.455,13716
1685.611,12336
1685.766,11019
1685.921,8584
1686.077,7491
1686.232,6191
1686.439,5159
1686.594,4741
1686.749,4477
1686.905,3613
1687.06,3352
1687.215,3608
1687.422,3907
1687.578,3098
1687.733,3926
1687.888,3906
1688.043,4316
1688.199,3843
1688.406,4073
1688.561,4590
1688.716,3759
1688.872,3864
1689.027,2851
1689.182,3241
1689.389,4018
1689.545,3977
1689.7,4505
1689.855,4377
1690.01,5490
1690.166,4569
1690.373,5609
1690.528,5301
1690.683,5299
1690.839,6841
1690.994,6363
1691.149,6195
1691.304,6136
1691.511,6940
1691.667,6185
1691.822,6075
1691.977,6311
1692.133,6247
1692.288,7049
1692.495,7141
1692.65,7643
1692.805,9289
1692.961,9863
1693.116,9137
1693.271,9213
1693.478,8739
1693.634,8088
1693.789,7866
1693.944,6473
1694.099,7316
1694.255,6025
1694.462,5717
1694.617,5286
1694.772,4746
1694.928,4194
1695.083,4274
1695.238,4105
1695.445,3787
1695.6,3590
1695.756,3851
1695.911,4121
1696.066,3682
1696.222,3927
1696.429,3770
1696.584,3894
1696.739,5158
1696.894,4614
1697.05,5647
1697.205,5956
1697.36,7172
1697.567,7718
1697.723,7821
1697.878,8335
1698.033,7503
1698.188,8683
1698.344,8637
1698.551,8391
1698.706,8236
1698.861,6402
1699.017,5698
1699.172,5798
1699.327,5039
1699.534,4360
1699.689,4739
1699.845,3778
1700.0,4610
1700.162,4346
1700.324,3740
1700.541,3558
1700.703,4487
1700.865,3471
1701.027,2909
1701.189,3638
1701.351,4125
1701.568,3420
1701.73,3850
1701.892,4789
1702.054,4846
1702.216,4990
1702.378,5378
1702.595,4346
1702.757,4206
1702.919,3493
1703.081,3613
1703.243,3259
1703.405,3620
1703.568,3614
1703.784,3858
1703.946,2941
1704.108,3500
1704.27,3519
1704.432,3723
1704.595,4239
1704.811,2800
1704.973,3225
1705.135,3516
1705.297,2978
1705.459,3275
1705.622,3269
1705.838,2535
1706.0,3022
1706.162,3806
1706.324,2766
1706.486,3153
1706.649,2879
1706.865,3015
1707.027,2698
1707.189,2770
1707.351,3423
1707.514,3325
1707.676,2346
1707.892,2593
1708.054,3148
1708.216,2780
1708.378,2507
1708.541,3100
1708.703,3356
1708.865,3463
1709.081,2844
1709.243,3302
1709.405,3637
1709.568,3377
1709.73,3751
1709.892,4305
1710.108,3322
1710.27,2582
1710.432,3233
1710.595,3278
1710.757,3193
1710.919,3733
1711.135,2535
1711.297,3054
1711.459,2856
1711.622,3462
1711.784,3016
1711.946,2986
1712.162,3514
1712.324,3110
1712.486,2787
1712.649,2807
1712.811,3362
1712.973,2877
1713.189,3335
1713.351,4415
1713.514,7304
1713.676,9306
1713.838,16877
1714.0,26708
1714.216,46541
1714.378,73618
1714.541,113482
1714.703,167427
1714.865,243659
1715.027,342375
1715.189,467223
1715.405,625382
1715.568,781455
1715.73,970715
1715.892,1171572
1716.054,1389076
1716.216,1599328
1716.432,1778444
1716.595,1934628
1716.757,2076972
1716.919,2169972
1717.081,2131876
1717.243,1996224
1717.459,1731731
1717.622,1375498
1717.784,1007060
1717.946,684970
1718.108,437170
1718.27,258583
1718.486,153074
1718.649,87459
1718.811,50319
1718.973,34216
1719.135,25135
1719.297,19081
1719.514,16575
1719.676,15481
1719.838,13780
1720.0,12605
1720.162,11887
1720.324,11230
1720.541,11435
1720.703,10631
1720.865,9495
1721.027,9479
1721.189,8123
1721.351,8049
1721.514,8259
1721.73,7760
1721.892,7932
1722.054,8125
1722.216,8624
1722.378,8055
1722.541,7326
1722.757,8314
1722.919,7052
1723.081,6513
1723.243,7202
1723.405,6988
1723.568,6955
1723.784,5571
1723.946,6169
1724.108,6447
1724.27,5782
1724.432,5441
1724.595,6487
1724.811,6177
1724.973,5479
1725.135,5724
1725.297,5174
1725.459,5179
1725.622,5072
1725.838,6637
1726.0,5059
1726.162,5507
1726.324,5313
1726.486,5202
1726.649,5102
1726.865,4781
1727.027,4882
1727.189,4245
1727.351,4833
1727.514,4270
1727.676,5191
1727.838,5522
1728.054,5197
1728.216,5861
1728.378,4321
1728.541,5027
1728.703,4464
1728.865,5811
1729.081,5330
1729.243,5032
1729.405,4101
1729.568,5411
1729.73,5474
1729.892,4631
1730.108,4772
1730.27,4652
1730.432,3964
1730.595,4570
1730.757,4043
1730.919,3935
1731.135,5205
1731.297,3211
1731.459,3927
1731.622,3710
1731.784,4271
1731.946,4513
1732.162,4114
1732.324,5098
1732.486,5063
1732.649,4811
1732.811,3859
1732.973,5040
1733.189,5036
1733.351,4448
1733.514,5569
1733.676,5794
1733.838,4114
1734.0,4569
1734.162,4503
1734.378,4453
1734.541,4621
1734.703,4701
1734.865,4907
1735.027,4816
1735.189,5208
1735.405,5624
1735.568,5254
1735.73,5230
1735.892,4647
1736.054,4996
1736.216,4607
1736.432,5230
1736.595,4198
1736.757,3769
1736.919,4652
1737.081,4438
1737.243,3860
1737.459,3685
1737.622,4024
1737.784,3880
1737.946,4507
1738.108,4211
1738.27,3308
1738.486,3785
1738.649,4081
1738.811,3586
1738.973,3478
1739.135,3510
1739.297,3878
1739.459,3593
1739.676,4795
1739.838,3451
1740.0,3658
1740.162,3702
1740.324,4144
1740.486,4013
1740.703,4282
1740.865,3474
1741.027,4114
1741.189,3837
1741.351,4854
1741.514,4227
1741.73,3520
1741.892,3947
1742.054,3484
1742.216,3752
1742.378,3114
1742.541,3829
1742.757,4511
1742.919,5080
1743.081,6390
1743.243,5663
1743.405,6814
1743.568,6644
1743.784,9051
1743.946,10196
1744.108,10638
1744.27,11747
1744.432,11449
1744.595,11695
1744.811,12595
1744.973,10988
1745.135,10919
1745.297,8728
1745.459,9654
1745.622,6844
1745.784,7066
1746.0,6474
1746.162,5066
1746.324,4425
1746.486,4447
1746.649,3805
1746.811,3406
1747.027,3284
1747.189,2853
1747.351,2569
1747.514,3124
1747.676,2710
1747.838,3142
1748.054,3267
1748.216,2859
1748.378,2905
1748.541,2905
1748.703,2738
1748.865,2874
1749.081,2436
1749.243,3812
1749.405,3130
1749.568,2979
1749.73,3408
1749.892,3575
1750.108,3266
1750.27,3139
1750.432,3624
1750.595,4074
1750.757,3166
1750.919,2840
1751.135,3290
1751.297,3477
1751.459,2863
1751.622,3453
1751.784,2987
1751.946,3699
1752.108,3415
1752.324,3147
1752.486,3153
1752.649,3899
1752.811,4471
1752.973,4542
1753.135,4826
1753.351,4328
1753.514,4457
1753.676,4643
1753.838,4027
1754.0,3938
1754.162,4516
1754.378,3568
1754.541,3437
1754.703,3927
1754.865,3642
1755.027,3549
1755.189,2908
1755.405,2892
1755.568,2677
1755.73,3026
1755.892,2883
1756.054,2446
1756.216,2642
1756.432,2745
1756.595,2372
1756.757,2917
1756.919,3001
1757.081,3079
1757.243,2860
1757.459,2965
1757.622,2904
1757.784,2698
1757.946,2931
1758.108,3176
1758.27,2875
1758.432,3216
1758.649,2924
1758.811,2903
1758.973,3330
1759.135,2226
1759.297,3303
1759.459,2710
1759.676,3466
1759.838,2912
1760.0,3126
1760.162,3062
1760.324,4212
1760.486,3065
1760.703,3065
1760.865,3104
1761.027,2703
1761.189,2234
1761.351,2218
1761.514,3020
1761.73,2389
1761.892,2982
1762.054,2083
1762.216,2485
1762.378,3035
1762.541,3018
1762.757,2204
1762.919,2786
1763.081,2655
1763.243,3160
1763.405,3604
1763.568,2509
1763.73,2748
1763.946,2917
1764.108,2563
1764.27,2889
1764.432,2623
1764.595,2998
1764.757,2643
1764.973,3406
1765.135,2969
1765.297,3336
1765.459,3851
1765.622,3053
1765.784,2946
1766.0,2807
1766.162,3074
1766.324,2853
1766.486,3432
1766.649,3164
1766.811,2976
1767.027,2258
1767.189,2955
1767.351,2573
1767.514,2627
1767.676,2317
1767.838,2801
1768.054,3584
1768.216,2787
1768.378,2764
1768.541,2524
1768.703,2656
1768.865,3032
1769.081,2957
1769.243,3431
1769.405,3117
1769.568,2722
1769.73,3041
1769.892,2764
1770.054,3268
1770.27,2838
1770.432,2661
1770.595,2550
1770.757,2773
1770.919,2551
1771.081,3106
1771.297,3015
1771.459,2811
1771.622,2342
1771.784,2673
1771.946,2895
1772.108,2400
1772.324,2118
1772.486,2511
1772.649,2636
1772.811,2639
1772.973,2380
1773.135,2618
1773.351,2732
1773.514,2799
1773.676,2697
1773.838,2975
1774.0,2839
1774.162,2733
1774.378,2230
1774.541,2482
1774.703,3035
1774.865,2273
1775.027,3359
1775.189,3180
1775.405,3152
1775.568,2821
1775.73,3111
1775.892,2902
1776.054,3035
1776.216,3161
1776.378,5191
1776.595,5366
1776.757,6218
1776.919,8620
1777.081,10210
1777.243,12415
1777.405,15203
1777.622,19084
1777.784,21914
1777.946,22452
1778.108,24367
1778.27,25323
1778.432,22744
1778.649,20575
1778.811,18022
1778.973,13985
1779.135,13453
1779.297,9655
1779.459,7780
1779.676,6919
1779.838,5901
1780.0,4578
1780.162,4196
1780.324,4076
1780.486,4363
1780.703,4981
1780.865,5814
1781.027,5344
1781.189,5151
1781.351,4926
1781.514,6462
1781.73,7687
1781.892,7398
1782.054,7496
1782.216,6745
1782.378,6552
1782.541,5186
1782.703,4552
1782.919,5638
1783.081,4131
1783.243,3559
1783.405,3499
1783.568,3217
1783.73,3158
1783.946,3099
1784.108,3671
1784.27,3033
1784.432,2884
1784.595,2693
1784.757,3931
1784.973,3161
1785.135,3177
1785.297,3255
1785.459,3300
1785.622,3027
1785.784,3281
1786.0,3166
1786.162,2490
1786.324,2814
1786.486,2754
1786.649,3171
1786.811,2644
1787.027,3116
1787.189,3342
1787.351,3315
1787.514,2932
1787.676,3511
1787.838,3133
1788.0,2899
1788.216,3217
1788.378,3394
1788.541,3144
1788.703,2853
1788.865,2732
1789.027,2537
1789.243,3682
1789.405,2989
1789.568,3552
1789.73,2614
1789.892,3572
1790.054,3111
1790.27,3373
1790.432,3330
1790.595,2597
1790.757,2557
1790.919,2870
1791.081,3453
1791.297,2427
1791.459,2822
1791.622,3091
1791.784,2831
1791.946,2381
1792.108,2317
1792.324,3205
1792.486,2932
1792.649,2897
1792.811,3146
1792.973,2625
1793.135,2846
1793.351,2887
1793.514,3103
1793.676,2874
1793.838,2845
1794.0,3339
1794.162,3334
1794.324,2209
1794.541,3126
1794.703,2781
1794.865,3385
1795.027,3157
1795.189,3156
1795.351,3064
1795.568,3627
1795.73,3634
1795.892,3005
1796.054,3425
1796.216,3823
1796.378,3283
1796.595,3544
1796.757,3432
1796.919,3616
1797.081,3999
1797.243,3999
1797.405,4817
1797.622,5129
1797.784,5085
1797.946,3915
1798.108,4467
1798.27,4978
1798.432,4366
1798.649,4334
1798.811,3987
1798.973,2952
1799.135,3140
1799.297,2310
1799.459,2842
1799.676,2775
1799.838,2858
1800.0,2305
1800.17,3003
1800.34,2317
1800.51,2875
1800.68,2554
1800.907,2829
1801.077,3020
1801.247,3607
1801.417,3209
1801.587,4362
1801.757,4653
1801.984,3784
1802.154,4549
1802.324,5441
1802.494,5237
1802.664,5906
1802.834,5138
1803.061,5250
1803.231,4689
1803.401,4725
1803.571,4732
1803.741,3560
1803.912,3564
1804.138,3547
1804.308,2567
1804.478,2427
1804.649,2698
1804.819,2693
1804.989,3308
1805.215,2300
1805.385,2288
1805.556,3012
1805.726,2432
1805.896,2763
1806.066,2576
1806.293,2132
1806.463,2459
1806.633,2785
1806.803,2165
1806.973,2740
1807.143,2785
1807.313,2628
1807.54,2884
1807.71,2603
1807.88,3260
1808.05,2283
1808.22,2314
1808.39,2940
1808.617,3417
1808.787,2388
1808.957,2918
1809.127,2252
1809.297,2604
1809.467,3323
1809.694,2692
1809.864,2704
1810.034,3012
1810.204,2504
1810.374,3657
1810.544,2684
1810.771,2908
1810.941,3098
1811.111,2621
1811.281,2666
1811.451,2226
1811.621,2566
1811.848,2514
1812.018,2315
1812.188,2572
1812.358,2998
1812.528,2900
1812.698,2387
1812.868,2588
1813.095,2135
1813.265,2456
1813.435,2899
1813.605,2823
1813.776,3178
1813.946,2289
1814.172,2353
1814.342,2814
1814.512,2492
1814.683,2839
1814.853,2924
1815.023,2658
1815.249,2587
1815.42,2731
1815.59,2690
1815.76,2681
1815.93,2753
1816.1,3101
1816.327,2467
1816.497,2385
1816.667,2104
1816.837,2270
1817.007,3118
1817.177,2723
1817.404,2454
1817.574,2796
1817.744,2905
1817.914,2888
1818.084,2593
1818.254,2613
1818.481,2785
1818.651,2746
1818.821,2887
1818.991,2588
1819.161,2943
1819.331,2966
1819.501,2832
1819.728,2419
1819.898,3129
1820.068,2512
1820.238,3151
1820.408,2131
1820.578,2776
1820.805,2429
1820.975,3177
1821.145,2690
1821.315,2723
1821.485,3527
1821.655,3054
1821.882,3070
1822.052,2750
1822.222,3432
1822.392,3264
1822.562,3439
1822.732,3958
1822.959,4029
1823.129,4487
1823.299,4425
1823.469,3276
1823.639,4165
1823.81,3959
1824.036,4396
1824.206,4089
1824.376,3622
1824.546,2952
1824.717,3621
1824.887,3062
1825.057,3830
1825.283,3436
1825.454,3378
1825.624,4064
1825.794,4667
1825.964,5267
1826.134,6900
1826.361,7124
1826.531,7724
1826.701,6783
1826.871,8173
1827.041,7108
1827.211,7610
1827.438,6897
1827.608,5801
1827.778,5647
1827.948,4861
1828.118,4488
1828.288,4587
1828.515,3628
1828.685,3726
1828.855,3604
1829.025,3705
1829.195,3225
1829.365,2897
1829.592,2829
1829.762,3104
1829.932,3103
1830.102,2322
1830.272,2835
1830.442,2875
1830.669,3131
1830.839,2588
1831.009,2906
1831.179,3335
1831.349,2728
1831.519,3063
1831.746,2933
1831.916,3292
1832.086,2857
1832.256,3317
1832.426,3757
1832.596,2822
1832.766,3055
1832.993,3935
1833.163,2844
1833.333,3428
1833.503,3542
1833.673,3793
1833.844,3998
1834.07,3895
1834.24,5662
1834.41,4655
1834.58,5311
1834.751,5212
1834.921,5412
1835.147,5616
1835.317,4853
1835.488,5543
1835.658,7432
1835.828,13878
1835.998,27464
1836.224,53789
1836.395,87636
1836.565,117667
1836.735,139470
1836.905,134219
1837.075,127304
1837.302,109759
1837.472,88025
1837.642,70423
1837.812,53946
1837.982,40542
1838.152,28073
1838.322,19628
1838.549,12271
1838.719,7163
1838.889,5442
1839.059,4081
1839.229,3636
1839.399,2851
1839.626,2667
1839.796,3842
1839.966,3228
1840.136,3908
1840.306,2835
1840.476,3378
1840.703,3486
1840.873,3980
1841.043,4146
1841.213,3458
1841.383,3886
1841.553,4384
1841.78,4091
1841.95,4752
1842.12,4756
1842.29,4543
1842.46,5921
1842.63,5544
1842.857,6059
1843.027,5469
1843.197,4325
1843.367,4169
1843.537,4559
1843.707,4593
1843.934,3555
1844.104,2796
1844.274,3981
1844.444,3054
1844.615,3551
1844.785,3478
1844.955,4692
1845.181,4791
1845.351,4864
1845.522,6416
1845.692,6508
1845.862,6262
1846.032,8013
1846.259,7772
1846.429,7453
1846.599,6490
1846.769,6668
1846.939,6567
1847.109,4960
1847.336,4496
1847.506,4262
1847.676,4124
1847.846,4226
1848.016,4612
1848.186,7330
1848.413,14102
1848.583,25688
1848.753,46506
1848.923,84511
1849.093,157097
1849.263,258795
1849.49,423872
1849.66,656169
1849.83,1004259
1850.0,1436593
1850.17,1917977
1850.34,2503461
1850.567,3182313
1850.737,3897350
1850.907,4654862
1851.077,5394057
1851.247,6107923
1851.417,6955020
1851.587,7426519
1851.814,7758040
1851.984,7947566
1852.154,7940590
1852.324,7557940
1852.494,7011438
1852.664,6145582
1852.891,5122671
1853.061,3977021
1853.231,2860665
1853.401,1990420
1853.571,1283386
1853.741,793730
1853.968,479623
1854.138,295339
1854.308,183946
1854.478,120631
1854.649,84719
1854.819,65699
1855.045,52939
1855.215,42911
1855.385,37060
1855.556,33050
1855.726,31582
1855.896,27498
1856.122,26931
1856.293,25415
1856.463,23272
1856.633,22562
1856.803,22682
1856.973,21913
1857.2,23137
1857.37,23306
1857.54,24350
1857.71,28217
1857.88,27670
1858.05,29239
1858.22,29216
1858.447,29235
1858.617,29407
1858.787,28232
1858.957,24547
1859.127,23088
1859.297,19675
1859.524,18480
1859.694,15089
1859.864,14531
1860.034,13123
1860.204,12437
1860.374,11797
1860.601,10477
1860.771,10225
1860.941,10032
1861.111,10366
1861.281,9034
1861.451,9275
1861.678,8330
1861.848,7987
1862.018,8441
1862.188,7717
1862.358,7749
1862.528,7427
1862.755,6999
1862.925,7815
1863.095,8044
1863.265,8036
1863.435,7782
1863.605,8780
1863.776,8379
1864.002,7452
1864.172,7757
1864.342,8244
1864.512,7003
1864.683,7337
1864.853,6718
1865.079,7852
1865.249,6673
1865.42,7082
1865.59,7462
1865.76,7888
1865.93,8900
1866.156,10269
1866.327,7787
1866.497,9290
1866.667,9492
1866.837,8266
1867.007,9022
1867.234,8330
1867.404,7545
1867.574,8816
1867.744,7545
1867.914,7149
1868.084,6431
1868.311,6520
1868.481,6608
1868.651,5991
1868.821,5447
1868.991,4778
1869.161,5070
1869.388,5589
1869.558,5409
1869.728,5179
1869.898,4291
1870.068,5317
1870.238,5459
1870.408,4519
1870.635,4486
1870.805,4558
1870.975,4932
1871.145,4904
1871.315,4537
1871.485,4714
1871.712,5991
1871.882,5002
1872.052,3682
1872.222,5126
1872.392,4999
1872.562,5417
1872.789,5597
1872.959,5532
1873.129,5847
1873.299,5693
1873.469,6039
1873.639,6423
1873.866,6617
1874.036,7778
1874.206,7581
1874.376,7457
1874.546,6903
1874.717,7125
1874.943,7001
1875.113,6650
1875.283,6325
1875.454,6846
1875.624,5783
1875.794,4796
1876.02,4669
1876.19,5245
1876.361,4407
1876.531,4370
1876.701,4973
1876.871,4197
1877.041,4560
1877.268,4480
1877.438,3986
1877.608,4639
1877.778,4973
1877.948,4718
1878.118,4448
1878.345,4509
1878.515,4290
1878.685,4216
1878.855,4522
1879.025,4249
1879.195,4882
1879.422,3892
1879.592,4580
1879.762,4453
1879.932,5704
1880.102,4504
1880.272,4967
1880.499,5156
1880.669,4766
1880.839,5577
1881.009,6094
1881.179,6939
1881.349,5811
1881.576,6381
1881.746,7532
1881.916,5934
1882.086,5943
1882.256,5924
1882.426,5759
1882.653,5056
1882.823,4395
1882.993,4204
1883.163,5355
1883.333,3830
1883.503,4379
1883.673,4535
1883.9,3921
1884.07,3898
1884.24,4418
1884.41,3967
1884.58,3770
1884.751,4097
1884.977,4682
1885.147,4588
1885.317,3647
1885.488,3867
1885.658,4415
1885.828,4139
1886.054,4341
1886.224,4590
1886.395,4567
1886.565,4655
1886.735,4242
1886.905,4202
1887.132,3522
1887.302,3888
1887.472,3741
1887.642,3737
1887.812,3522
1887.982,3564
1888.209,3143
1888.379,3308
1888.549,3503
1888.719,4425
1888.889,3709
1889.059,3967
1889.229,4421
1889.456,4504
1889.626,4219
1889.796,4674
1889.966,4066
1890.136,4911
1890.306,3796
1890.533,4558
1890.703,4182
1890.873,4168
1891.043,4380
1891.213,3867
1891.383,3968
1891.61,3395
1891.78,3378
1891.95,4204
1892.12,3539
1892.29,3078
1892.46,3538
1892.687,3593
1892.857,3903
1893.027,3664
1893.197,4045
1893.367,3721
1893.537,3575
1893.764,3373
