RI,Value
1776.7555797496,114182
1777.0821992379,104922
1777.3543821448,94190
1777.6810016331,87715
1777.95318454,82255
1778.2253674469,80647
1778.5519869352,80916
1778.8241698421,82257
1779.1507893304,76322
1779.4229722373,71236
1779.6951551443,62042
1780.0217746326,61003
1780.2939575395,60319
1780.6205770278,67316
1780.8927599347,81735
1781.1649428416,105366
1781.4915623299,129430
1781.7637452368,145116
1782.0903647251,147122
1782.362547632,145039
1782.6347305389,128074
1782.9613500272,110235
1783.2335329341,92538
1783.5601524224,77448
1783.8323353293,69801
1784.1045182363,65861
1784.4311377246,63206
1784.7033206315,60885
1785.0299401198,57302
1785.3021230267,56392
1785.5743059336,52304
1785.9009254219,54243
1786.1731083288,54160
1786.4997278171,55465
1786.771910724,59007
1787.0440936309,65536
1787.3707131192,81350
1787.6428960261,93759
1787.9695155144,111334
1788.2416984213,118479
1788.5138813283,120203
1788.8405008165,108838
1789.1126837235,92884
1789.4393032118,75093
1789.7114861187,63019
1790.038105607,53877
1790.3102885139,48000
1790.5824714208,46033
1790.9090909091,44355
1791.181273816,43451
1791.5078933043,44263
1791.7800762112,42490
1792.0522591181,43951
1792.3788786064,46327
1792.6510615133,50526
1792.9776810016,49009
1793.2498639085,49596
1793.5220468155,47575
1793.8486663038,48843
1794.1208492107,50921
1794.447468699,51034
1794.7196516059,54736
1794.9918345128,57304
1795.3184540011,57618
1795.590636908,56254
1795.9172563963,55006
1796.1894393032,55059
1796.4616222101,50057
1796.7882416984,48439
1797.0604246053,47252
1797.3870440936,43618
1797.6592270005,43875
1797.9314099075,41332
1798.2580293958,42271
1798.5302123027,44605
1798.856831791,52447
1799.1290146979,67073
1799.4011976048,84600
1799.7278170931,103531
1800.0,112161
1800.3407155026,117147
1800.624645088,110669
1800.9085746735,91966
1801.249290176,76889
1801.5332197615,61824
1801.8739352641,59976
1802.1578648495,59780
1802.441794435,61236
1802.7825099375,65920
1803.066439523,67764
1803.4071550256,64844
1803.691084611,60546
1803.9750141965,54894
1804.315729699,49270
1804.5996592845,44074
1804.9403747871,44471
1805.2243043725,43811
1805.508233958,45592
1805.8489494605,50364
1806.132879046,54504
1806.4735945486,56936
1806.757524134,59068
1807.0414537195,55961
1807.382169222,59350
1807.6660988075,65417
1808.0068143101,74401
1808.2907438955,79849
1808.574673481,81610
1808.9153889835,76821
1809.199318569,65873
1809.5400340716,59951
1809.823963657,54197
1810.1078932425,50284
1810.448608745,48825
1810.7325383305,48292
1811.073253833,49996
1811.3571834185,50066
1811.641113004,50446
1811.9818285065,48754
1812.265758092,47516
1812.6064735945,46745
1812.89040318,42691
1813.1743327655,42730
1813.515048268,44192
1813.7989778535,44503
1814.139693356,43841
1814.4236229415,46497
1814.707552527,52712
1815.0482680295,61951
1815.332197615,77371
1815.6729131175,90127
1815.956842703,107027
1816.2407722885,117351
1816.581487791,116587
1816.8654173765,105268
1817.206132879,88896
1817.4900624645,76752
1817.77399205,64880
1818.1147075525,59390
1818.398637138,58408
1818.7393526405,60117
1819.023282226,60119
1819.3072118115,61484
1819.647927314,59353
1819.9318568995,55095
1820.272572402,53076
1820.5565019875,50521
1820.840431573,43891
1821.1811470755,40620
1821.465076661,37553
1821.8057921635,36286
1822.089721749,33533
1822.4304372516,36822
1822.714366837,33818
1822.9982964225,38176
1823.339011925,38790
1823.6229415105,41305
1823.9636570131,41782
1824.2475865985,42381
1824.531516184,41525
1824.8722316865,41079
1825.156161272,36880
1825.4968767746,37612
1825.78080636,40277
1826.0647359455,45179
1826.405451448,51593
1826.6893810335,62395
1827.0300965361,74699
1827.3140261215,83170
1827.597955707,91927
1827.9386712095,93712
1828.222600795,97038
1828.5633162976,91582
1828.847245883,84186
1829.1311754685,74492
1829.471890971,67945
1829.7558205565,59153
1830.0965360591,54579
1830.3804656445,51342
1830.66439523,52874
1831.0051107325,53610
1831.289040318,58171
1831.6297558206,61015
1831.913685406,63208
1832.1976149915,65226
1832.538330494,68692
1832.8222600795,71356
1833.1629755821,74763
1833.4469051675,78747
1833.730834753,86972
1834.0715502555,90952
1834.355479841,96469
1834.6961953436,98941
1834.980124929,98033
1835.2640545145,88755
1835.604770017,81406
1835.8886996025,72647
1836.2294151051,65245
1836.5133446905,58884
1836.797274276,56500
1837.1379897785,53545
1837.421919364,56199
1837.7626348666,68837
1838.046564452,93069
1838.3304940375,115238
1838.67120954,128064
1838.9551391255,121333
1839.2958546281,108540
1839.5797842135,91318
1839.863713799,90616
1840.2044293015,93140
1840.488358887,89216
1840.8290743896,80470
1841.113003975,67797
1841.3969335605,59869
1841.737649063,50254
1842.0215786485,48494
1842.3622941511,50592
1842.6462237365,62586
1842.930153322,78502
1843.2708688245,95402
1843.55479841,112802
1843.8955139125,121713
1844.179443498,122192
1844.4633730835,109546
1844.804088586,92477
1845.0880181715,75692
1845.428733674,61579
1845.7126632595,54807
1845.996592845,47139
1846.3373083475,42145
1846.621237933,40007
1846.9619534355,40624
1847.245883021,38075
1847.5298126065,42734
1847.870528109,43258
1848.1544576945,44942
1848.495173197,45438
1848.7791027825,46381
1849.063032368,48466
1849.4037478705,50123
1849.687677456,52181
1850.0283929585,54476
1850.312322544,60078
1850.5962521295,62976
1850.936967632,67959
1851.2208972175,67254
1851.56161272,65076
1851.8455423055,63121
1852.1862578081,58153
1852.4701873935,53113
1852.754116979,52109
1853.0948324815,50569
1853.378762067,52179
1853.7194775696,50077
1854.003407155,55664
1854.2873367405,63276
1854.628052243,75304
1854.9119818285,85553
1855.2526973311,90378
1855.5366269165,92171
1855.820556502,90520
1856.1612720045,83033
1856.44520159,75306
1856.7859170926,65010
1857.069846678,55234
1857.3537762635,50283
1857.694491766,45279
1857.9784213515,47219
1858.3191368541,43289
1858.6030664395,43972
1858.886996025,44477
1859.2277115275,45095
1859.511641113,43444
1859.8523566156,42436
1860.136286201,43192
1860.4202157865,45610
1860.760931289,45498
1861.0448608745,47338
1861.3855763771,47700
1861.6695059625,54436
1861.953435548,61325
1862.2941510505,68519
1862.578080636,82430
1862.9187961386,96373
1863.202725724,106468
1863.4866553095,112006
1863.827370812,108262
1864.1113003975,97561
1864.4520159001,84211
1864.7359454855,79742
1865.019875071,77997
1865.3605905735,77806
1865.644520159,77528
1865.9852356616,78573
1866.269165247,75625
1866.5530948325,73576
1866.893810335,76376
1867.1777399205,73835
1867.5184554231,75019
1867.8023850085,78192
1868.086314594,76986
1868.4270300965,75996
1868.710959682,70550
1869.0516751846,67101
1869.33560477,60217
1869.6195343555,60272
1869.960249858,55966
1870.2441794435,54220
1870.5848949461,53649
1870.8688245315,61555
1871.152754117,73845
1871.4934696195,105871
1871.777399205,163903
1872.1181147076,249625
1872.402044293,355950
1872.6859738785,445727
1873.026689381,494826
1873.3106189665,477839
1873.6513344691,414938
1873.9352640545,311548
1874.21919364,216259
1874.5599091425,148683
1874.843838728,108252
1875.1845542306,96956
1875.468483816,98188
1875.7524134015,104732
1876.093128904,115625
1876.3770584895,116215
1876.717773992,107641
1877.0017035775,101668
1877.285633163,92830
1877.6263486655,88586
1877.910278251,82448
1878.2509937535,90570
1878.534923339,90775
1878.8188529245,96446
1879.159568427,97302
1879.4434980125,98211
1879.784213515,93986
1880.0681431005,88808
1880.352072686,88317
1880.6927881885,89273
1880.976717774,91879
1881.3174332765,90980
1881.601362862,97997
1881.8852924475,101083
1882.22600795,106278
1882.5099375355,108517
1882.850653038,107963
1883.1345826235,100205
1883.4752981261,85419
1883.7592277115,68490
1884.043157297,57704
1884.3838727995,51552
1884.667802385,46606
1885.0085178876,43926
1885.292447473,46149
1885.5763770585,45832
1885.917092561,45405
1886.2010221465,46522
1886.5417376491,42489
1886.8256672345,44448
1887.10959682,45484
1887.4503123225,47853
1887.734241908,52686
1888.0749574106,60765
1888.358886996,68044
1888.6428165815,82002
1888.983532084,94974
1889.2674616695,106340
1889.6081771721,111824
1889.8921067575,116057
1890.176036343,111462
1890.5167518455,110681
1890.800681431,99550
1891.1413969336,91263
1891.425326519,82027
1891.7092561045,71887
1892.049971607,67588
1892.3339011925,71398
1892.6746166951,91350
1892.9585462805,120743
1893.242475866,169019
1893.5831913685,245834
1893.867120954,328019
1894.2078364566,397558
1894.491766042,453350
1894.7756956275,474556
1895.11641113,424840
1895.4003407155,359947
1895.7410562181,265415
1896.0249858035,174095
1896.308915389,107691
1896.6496308915,72560
1896.933560477,51901
1897.2742759796,46360
1897.558205565,41864
1897.8421351505,40203
1898.182850653,45976
1898.4667802385,52536
1898.8074957411,59757
1899.0914253265,67155
1899.375354912,76689
1899.7160704145,86810
1900.0,91475
1900.3571428571,84849
1900.6547619048,77488
1900.9523809524,61416
1901.3095238095,53036
1901.6071428571,45889
1901.9642857143,43008
1902.2619047619,41971
1902.5595238095,42568
1902.9166666667,40604
1903.2142857143,36591
1903.5714285714,37972
1903.869047619,41167
1904.1666666667,43929
1904.5238095238,45367
1904.8214285714,51738
1905.1785714286,51886
1905.4761904762,54109
1905.7738095238,52904
1906.130952381,49566
1906.4285714286,48060
1906.7857142857,43308
1907.0833333333,43618
1907.380952381,41010
1907.7380952381,38887
1908.0357142857,37210
1908.3928571429,39016
1908.6904761905,37388
1908.9880952381,37767
1909.3452380952,40681
1909.6428571429,40292
1910.0,40646
1910.2976190476,39105
1910.5952380952,37303
1910.9523809524,37837
1911.25,39702
1911.6071428571,39761
1911.9047619048,43538
1912.2023809524,49977
1912.5595238095,61086
1912.8571428571,76126
1913.2142857143,92806
1913.5119047619,106646
1913.8095238095,113769
1914.1666666667,112399
1914.4642857143,105343
1914.8214285714,95924
1915.119047619,81377
1915.4761904762,74393
1915.7738095238,69042
1916.0714285714,62448
1916.4285714286,55497
1916.7261904762,52194
1917.0833333333,45256
1917.380952381,42516
1917.6785714286,39962
1918.0357142857,38056
1918.3333333333,40541
1918.6904761905,41352
1918.9880952381,47494
1919.2857142857,50388
1919.6428571429,53180
1919.9404761905,55037
1920.2976190476,55548
1920.5952380952,56518
1920.8928571429,61208
1921.25,59187
1921.5476190476,58193
1921.9047619048,57932
1922.2023809524,57720
1922.5,53126
1922.8571428571,51222
1923.1547619048,50950
1923.5119047619,46757
1923.8095238095,44608
1924.1071428571,42486
1924.4642857143,41557
1924.7619047619,39428
1925.119047619,39943
1925.4166666667,42042
1925.7142857143,40125
1926.0714285714,38074
1926.369047619,39623
1926.7261904762,41338
1927.0238095238,39534
1927.3214285714,39130
1927.6785714286,38616
1927.9761904762,37145
1928.3333333333,36607
1928.630952381,34870
1928.9285714286,37062
1929.2857142857,35176
1929.5833333333,36247
1929.9404761905,37025
1930.2380952381,41208
1930.5357142857,48567
1930.8928571429,53304
1931.1904761905,60620
1931.5476190476,70604
1931.8452380952,75479
1932.1428571429,83879
1932.5,82779
1932.7976190476,79376
1933.1547619048,72405
1933.4523809524,64637
1933.75,57987
1934.1071428571,51325
1934.4047619048,47723
1934.7619047619,48981
1935.0595238095,46793
1935.3571428571,44525
1935.7142857143,43409
1936.0119047619,42782
1936.369047619,41174
1936.6666666667,40165
1936.9642857143,44472
1937.3214285714,48780
1937.619047619,52526
1937.9761904762,56487
1938.2738095238,63485
1938.5714285714,66993
1938.9285714286,70786
1939.2261904762,80238
1939.5833333333,84578
1939.880952381,90742
1940.1785714286,88281
1940.5357142857,87969
1940.8333333333,78130
1941.1904761905,68485
1941.4880952381,59987
1941.7857142857,52896
1942.1428571429,48443
1942.4404761905,48897
1942.7976190476,46042
1943.0952380952,47093
1943.3928571429,49773
1943.75,50775
1944.0476190476,54808
1944.4047619048,59549
1944.7023809524,65745
1945.0,71915
1945.3571428571,78347
1945.6547619048,75832
1946.0119047619,72834
1946.3095238095,67406
1946.6071428571,62115
1946.9642857143,56701
1947.2619047619,57690
1947.619047619,55780
1947.9166666667,61757
1948.2738095238,66197
1948.5714285714,68157
1948.869047619,66563
1949.2261904762,63515
1949.5238095238,58609
1949.880952381,59842
1950.1785714286,61771
1950.4761904762,63646
1950.8333333333,72213
1951.130952381,74362
1951.4880952381,80292
1951.7857142857,86936
1952.0833333333,100627
1952.4404761905,131920
1952.7380952381,178070
1953.0952380952,233998
1953.3928571429,287469
1953.6904761905,310675
1954.0476190476,314317
1954.3452380952,282508
1954.7023809524,232455
1955.0,188125
1955.2976190476,144413
1955.6547619048,119400
1955.9523809524,103898
1956.3095238095,94460
1956.6071428571,96096
1956.9047619048,98108
1957.2619047619,105183
1957.5595238095,112771
1957.9166666667,118238
1958.2142857143,111983
1958.5119047619,104696
1958.869047619,88072
1959.1666666667,77721
1959.5238095238,66899
1959.8214285714,56360
1960.119047619,55140
1960.4761904762,49755
1960.7738095238,50997
1961.130952381,48909
1961.4285714286,46936
1961.7261904762,45090
1962.0833333333,46083
1962.380952381,43987
1962.7380952381,43644
1963.0357142857,44025
1963.3333333333,43400
1963.6904761905,46294
1963.9880952381,54506
1964.3452380952,73632
1964.6428571429,117545
1964.9404761905,193852
1965.2976190476,277049
1965.5952380952,376237
1965.9523809524,454446
1966.25,466895
1966.5476190476,427685
1966.9047619048,344143
1967.2023809524,253950
1967.5595238095,164887
1967.8571428571,112885
1968.1547619048,84373
1968.5119047619,68939
1968.8095238095,61928
1969.1666666667,58717
1969.4642857143,57582
1969.7619047619,54869
1970.119047619,56221
1970.4166666667,56289
1970.7738095238,59370
1971.0714285714,63022
1971.369047619,67352
1971.7261904762,69933
1972.0238095238,68086
1972.380952381,65873
1972.6785714286,60019
1972.9761904762,54157
1973.3333333333,52173
1973.630952381,46118
1973.9880952381,45963
1974.2857142857,44480
1974.5833333333,46571
1974.9404761905,49204
1975.2380952381,48491
1975.5952380952,49066
1975.8928571429,47656
1976.1904761905,44757
1976.5476190476,44458
1976.8452380952,42354
1977.2023809524,42051
1977.5,43256
1977.7976190476,41678
1978.1547619048,44311
1978.4523809524,45868
1978.8095238095,48752
1979.1071428571,54059
1979.4047619048,58650
1979.7619047619,65998
1980.0595238095,73576
1980.4166666667,78393
1980.7142857143,79510
1981.0714285714,75112
1981.369047619,70320
1981.6666666667,64774
1982.0238095238,64855
1982.3214285714,69710
1982.6785714286,73898
1982.9761904762,78398
1983.2738095238,83238
1983.630952381,78737
1983.9285714286,76883
1984.2857142857,71776
1984.5833333333,63294
1984.880952381,60630
1985.2380952381,57024
1985.5357142857,57546
1985.8928571429,58693
1986.1904761905,69213
1986.4880952381,76532
1986.8452380952,89456
1987.1428571429,96836
1987.5,104569
1987.7976190476,111734
1988.0952380952,117600
1988.4523809524,119586
1988.75,125930
1989.1071428571,126010
1989.4047619048,118998
1989.7023809524,109133
1990.0595238095,92154
1990.3571428571,75826
1990.7142857143,63714
1991.0119047619,53851
1991.3095238095,49020
1991.6666666667,47031
1991.9642857143,48504
1992.3214285714,47762
1992.619047619,48246
1992.9166666667,46135
1993.2738095238,44812
1993.5714285714,45075
1993.9285714286,41681
1994.2261904762,41965
1994.5238095238,38213
1994.880952381,39804
1995.1785714286,37431
1995.5357142857,37585
1995.8333333333,38716
1996.130952381,37476
1996.4880952381,38263
1996.7857142857,38107
1997.1428571429,37635
1997.4404761905,38959
1997.7380952381,36803
1998.0952380952,39616
1998.3928571429,37659
1998.75,39763
1999.0476190476,43995
1999.3452380952,50313
1999.7023809524,59842
2000.0,75648
2000.3715170279,95607
2000.6811145511,125025
2000.9907120743,144108
2001.3622291022,158776
2001.6718266254,163909
2002.0433436533,156484
2002.3529411765,137014
2002.6625386997,122647
2003.0340557276,119449
2003.3436532508,117663
2003.7151702786,115817
2004.0247678019,108978
2004.3343653251,99017
2004.7058823529,83142
2005.0154798762,72634
2005.386996904,64470
2005.6965944272,61829
2006.0061919505,61176
2006.3777089783,62047
2006.6873065015,67180
2007.0588235294,81931
2007.3684210526,107637
2007.6780185759,142982
2008.0495356037,144987
2008.3591331269,135587
2008.7306501548,115784
2009.040247678,108047
2009.3498452012,112723
2009.7213622291,120463
2010.0309597523,131148
2010.4024767802,141780
2010.7120743034,139899
2011.0216718266,122080
2011.3931888545,100257
2011.7027863777,81112
2012.0743034056,72193
2012.3839009288,63242
2012.7554179567,60585
2013.0650154799,63099
2013.3746130031,67050
2013.746130031,73727
2014.0557275542,73181
2014.427244582,76410
2014.7368421053,71355
2015.0464396285,69927
2015.4179566563,70371
2015.7275541796,67926
2016.0990712074,63618
2016.4086687307,64816
2016.7182662539,61785
2017.0897832817,64056
2017.399380805,66158
2017.7708978328,61688
2018.080495356,61936
2018.3900928793,63761
2018.7616099071,69201
2019.0712074303,71747
2019.4427244582,80893
2019.7523219814,82169
2020.0619195046,78289
2020.4334365325,73620
2020.7430340557,67373
2021.1145510836,61885
2021.4241486068,56193
2021.73374613,51207
2022.1052631579,49729
2022.4148606811,47680
2022.786377709,47113
2023.0959752322,46495
2023.4055727554,47323
2023.7770897833,46344
2024.0866873065,48625
2024.4582043344,46795
2024.7678018576,45949
2025.0773993808,49347
2025.4489164087,45926
2025.7585139319,46318
2026.1300309598,47241
2026.439628483,56403
2026.7492260062,68159
2027.1207430341,82030
2027.4303405573,99244
2027.8018575851,120713
2028.1114551084,126062
2028.4210526316,124961
2028.7925696594,112479
2029.1021671827,95312
2029.4736842105,82614
2029.7832817337,69984
2030.092879257,62013
2030.4643962848,62161
2030.773993808,66053
2031.1455108359,75009
2031.4551083591,89093
2031.7647058824,100068
2032.1362229102,114202
2032.4458204334,124308
2032.8173374613,126199
2033.1269349845,118743
2033.4365325077,105609
2033.8080495356,89382
2034.1176470588,77379
2034.4891640867,65239
2034.7987616099,55345
2035.1083591331,50089
2035.479876161,44433
2035.7894736842,43332
2036.1609907121,44571
2036.4705882353,46567
2036.7801857585,51565
2037.1517027864,58514
2037.4613003096,67932
2037.8328173375,82027
2038.1424148607,110046
2038.4520123839,137257
2038.8235294118,168926
2039.133126935,194588
2039.5046439628,198847
2039.8142414861,189424
2040.1238390093,156080
2040.4953560372,124382
2040.8049535604,103798
2041.1764705882,95061
2041.4860681115,107453
2041.7956656347,144163
2042.1671826625,190990
2042.4767801858,264910
2042.8482972136,343781
2043.1578947368,398580
2043.4674922601,451485
2043.8390092879,465755
2044.1486068111,472645
2044.520123839,475905
2044.8297213622,438470
2045.1393188854,393454
2045.5108359133,343104
2045.8204334365,272861
2046.1919504644,223231
2046.5015479876,188066
2046.8730650155,166346
2047.1826625387,148717
2047.4922600619,136853
2047.8637770898,125587
2048.173374613,112758
2048.5448916409,102117
2048.8544891641,92981
2049.1640866873,92956
2049.5356037152,92874
2049.8452012384,92195
2050.2167182663,95098
2050.5263157895,102979
2050.8359133127,120986
2051.2074303406,133851
2051.5170278638,145580
2051.8885448916,161310
2052.1981424149,165133
2052.5077399381,166411
2052.8792569659,155288
2053.1888544892,149130
2053.560371517,151012
2053.8699690402,166032
2054.1795665635,190234
2054.5510835913,212114
2054.8606811146,231007
2055.2321981424,225023
2055.5417956656,206145
2055.8513931889,176306
2056.2229102167,141418
2056.5325077399,109524
2056.9040247678,91016
2057.213622291,78997
2057.5232198142,71466
2057.8947368421,64735
2058.2043343653,60552
2058.5758513932,54288
2058.8854489164,48656
2059.1950464396,48182
2059.5665634675,46577
2059.8761609907,50257
2060.2476780186,57283
2060.5572755418,67324
2060.866873065,78480
2061.2383900929,89354
2061.5479876161,95386
2061.919504644,98195
2062.2291021672,97772
2062.5386996904,110756
2062.9102167183,120716
2063.2198142415,149930
2063.5913312694,189661
2063.9009287926,220922
2064.2105263158,240395
2064.5820433437,229466
2064.8916408669,207278
2065.2631578947,167268
2065.572755418,132180
2065.8823529412,104546
2066.253869969,78925
2066.5634674923,70433
2066.9349845201,72905
2067.2445820433,81254
2067.5541795666,103919
2067.9256965944,125996
2068.2352941176,154113
2068.6068111455,180926
2068.9164086687,185512
2069.226006192,173934
2069.5975232198,148875
2069.907120743,120692
2070.2786377709,99122
2070.5882352941,82430
2070.8978328173,72393
2071.2693498452,63608
2071.5789473684,56525
2071.9504643963,53644
2072.2600619195,52071
2072.5696594427,50188
2072.9411764706,51169
2073.2507739938,58074
2073.6222910217,66843
2073.9318885449,81873
2074.2414860681,102574
2074.613003096,125763
2074.9226006192,153190
2075.2941176471,163696
2075.6037151703,163647
2075.9133126935,152002
2076.2848297214,130359
2076.5944272446,106493
2076.9659442724,88815
2077.2755417957,72009
2077.5851393189,67057
2077.9566563467,65649
2078.26625387,69087
2078.6377708978,83184
2078.9473684211,123902
2079.2569659443,215453
2079.6284829721,371689
2079.9380804954,577470
2080.3095975232,802762
2080.6191950464,993964
2080.9907120743,1095368
2081.3003095975,1066687
2081.6099071207,900657
2081.9814241486,696366
2082.2910216718,518252
2082.6625386997,373178
2082.9721362229,280120
2083.2817337461,217838
2083.653250774,187992
2083.9628482972,165391
2084.3343653251,152259
2084.6439628483,140804
2084.9535603715,122820
2085.3250773994,110990
2085.6346749226,98302
2086.0061919505,91183
2086.3157894737,81006
2086.6253869969,73384
2086.9969040248,72415
2087.306501548,71015
2087.6780185759,70465
2087.9876160991,72430
2088.2972136223,81262
2088.6687306502,84452
2088.9783281734,93053
2089.3498452012,97190
2089.6594427245,99209
2089.9690402477,103381
2090.3405572755,110575
2090.6501547988,108842
2091.0216718266,111406
2091.3312693498,106986
2091.6408668731,104532
2092.0123839009,103581
2092.3219814241,99514
2092.693498452,91705
2093.0030959752,83318
2093.3126934985,78841
2093.6842105263,72485
2093.9938080495,71475
2094.3653250774,73221
2094.6749226006,81892
2094.9845201238,89651
2095.3560371517,91880
2095.6656346749,87576
2096.0371517028,79076
2096.346749226,68702
2096.6563467492,63643
2097.0278637771,56950
2097.3374613003,53831
2097.7089783282,51481
2098.0185758514,51704
2098.3281733746,52410
2098.6996904025,55308
2099.0092879257,58759
2099.3808049536,71362
2099.6904024768,91363
2100.0,123767
2100.3883495146,156286
2100.71197411,200246
2101.1003236246,218925
2101.4239482201,226300
2101.7475728155,207179
2102.1359223301,180378
2102.4595469256,148564
2102.8478964401,122205
2103.1715210356,103891
2103.4951456311,97098
2103.8834951456,94458
2104.2071197411,87369
2104.5954692557,74226
2104.9190938511,68856
2105.2427184466,56273
2105.6310679612,51656
2105.9546925566,47325
2106.3430420712,43876
2106.6666666667,41989
2106.9902912621,40546
2107.3786407767,42176
2107.7022653722,45496
2108.0906148867,44979
2108.4142394822,46006
2108.7378640777,44855
2109.1262135922,45213
2109.4498381877,42907
2109.8381877023,42872
2110.1618122977,44225
2110.4854368932,43479
2110.8737864078,44679
2111.1974110032,47739
2111.5857605178,50814
2111.9093851133,53215
2112.2330097087,52788
2112.6213592233,53083
2112.9449838188,55100
2113.3333333333,53003
2113.6569579288,52626
2113.9805825243,56595
2114.3689320388,60460
2114.6925566343,60483
2115.0809061489,60732
2115.4045307443,65365
2115.7928802589,68379
2116.1165048544,74865
2116.4401294498,78882
2116.8284789644,87834
2117.1521035599,96050
2117.5404530744,110014
2117.8640776699,155770
2118.1877022654,245457
2118.5760517799,410919
2118.8996763754,648543
2119.28802589,873696
2119.6116504854,1065648
2119.9352750809,1165041
2120.3236245955,1130460
2120.6472491909,974659
2121.0355987055,736900
2121.359223301,512862
2121.6828478964,340854
2122.071197411,234685
2122.3948220065,167921
2122.783171521,131916
2123.1067961165,110091
2123.430420712,99648
2123.8187702265,95033
2124.142394822,88099
2124.5307443366,90667
2124.854368932,92833
2125.1779935275,89640
2125.5663430421,88924
2125.8899676375,86230
2126.2783171521,80803
2126.6019417476,71937
2126.925566343,68891
2127.3139158576,64495
2127.6375404531,59184
2128.0258899676,58789
2128.3495145631,58774
2128.6731391586,57025
2129.0614886731,55516
2129.3851132686,53847
2129.7734627832,48949
2130.0970873786,47084
2130.4207119741,45308
2130.8090614887,45174
2131.1326860841,41847
2131.5210355987,44186
2131.8446601942,43690
2132.1682847896,48711
2132.5566343042,60405
2132.8802588997,83914
2133.2686084142,129803
2133.5922330097,195535
2133.9158576052,276734
2134.3042071197,366653
2134.6278317152,408946
2135.0161812298,434936
2135.3398058252,400601
2135.6634304207,341370
2136.0517799353,303672
2136.3754045307,321667
2136.7637540453,431312
2137.0873786408,693946
2137.4110032362,1037939
2137.7993527508,1396650
2138.1229773463,1750627
2138.5113268608,1958611
2138.8349514563,1963218
2139.1585760518,1826721
2139.5469255663,1442460
2139.8705501618,1019397
2140.2588996764,670950
2140.5825242718,403897
2140.9061488673,248651
2141.2944983819,165708
2141.6181229773,127293
2142.0064724919,108182
2142.3300970874,101932
2142.6537216828,105870
2143.0420711974,110795
2143.3656957929,113889
2143.7540453074,112863
2144.0776699029,105483
2144.4012944984,96748
2144.7896440129,88142
2145.1132686084,76617
2145.501618123,70283
2145.8252427184,67038
2146.1488673139,59072
2146.5372168285,58327
2146.8608414239,57435
2147.2491909385,59593
2147.572815534,60410
2147.8964401294,62392
2148.284789644,66569
2148.6084142395,66634
2148.996763754,66664
2149.3203883495,66087
2149.644012945,66189
2150.0323624595,67327
2150.355987055,70381
2150.7443365696,73444
2151.067961165,75283
2151.4563106796,78779
2151.7799352751,80198
2152.1035598706,84950
2152.4919093851,79819
2152.8155339806,71601
2153.2038834951,68172
2153.5275080906,57302
2153.8511326861,53441
2154.2394822006,48577
2154.5631067961,47090
2154.9514563107,46743
2155.2750809061,49163
2155.5987055016,52186
2155.9870550162,54740
2156.3106796117,63361
2156.6990291262,71047
2157.0226537217,79886
2157.3462783172,87833
2157.7346278317,97488
2158.0582524272,103335
2158.4466019417,105447
2158.7702265372,96442
2159.0938511327,84956
2159.4822006472,69161
2159.8058252427,59346
2160.1941747573,52838
2160.5177993528,50998
2160.8414239482,47727
2161.2297734628,49510
2161.5533980583,53870
2161.9417475728,50672
2162.2653721683,53516
2162.5889967638,53947
2162.9773462783,51588
2163.3009708738,52410
2163.6893203883,49080
2164.0129449838,47423
2164.3365695793,47611
2164.7249190939,44440
2165.0485436893,44492
2165.4368932039,42925
2165.7605177994,41598
2166.0841423948,39074
2166.4724919094,39171
2166.7961165049,37998
2167.1844660194,39012
2167.5080906149,44029
2167.8317152104,52656
2168.2200647249,72959
2168.5436893204,121972
2168.932038835,240925
2169.2556634304,468263
2169.5792880259,806533
2169.9676375405,1291414
2170.2912621359,1708136
2170.6796116505,2032871
2171.003236246,2195741
2171.3268608414,2186886
2171.715210356,1943673
2172.0388349515,1551929
2172.427184466,1112517
2172.7508090615,741773
2173.074433657,452820
2173.4627831715,275395
2173.786407767,180976
2174.1747572816,136434
2174.498381877,118770
2174.8220064725,117786
2175.2103559871,124082
2175.5339805825,131134
2175.9223300971,118708
2176.2459546926,107099
2176.569579288,98297
2176.9579288026,91968
2177.2815533981,92656
2177.6699029126,92932
2177.9935275081,97189
2178.3171521036,99223
2178.7055016181,95773
2179.0291262136,88922
2179.4174757282,78276
2179.7411003236,69926
2180.0647249191,62958
2180.4530744337,55499
2180.7766990291,53889
2181.1650485437,52050
2181.4886731392,53116
2181.8122977346,50743
2182.2006472492,49126
2182.5242718447,48257
2182.9126213592,46049
2183.2362459547,45492
2183.5598705502,44662
2183.9482200647,46682
2184.2718446602,46646
2184.6601941748,50048
2184.9838187702,50780
2185.3074433657,52480
2185.6957928803,49092
2186.0194174757,47860
2186.4077669903,46079
2186.7313915858,44958
2187.1197411003,43443
2187.4433656958,47250
2187.7669902913,47549
2188.1553398058,48226
2188.4789644013,46264
2188.8673139159,47464
2189.1909385113,48658
2189.5145631068,48691
2189.9029126214,44355
2190.2265372168,44363
2190.6148867314,44102
2190.9385113269,44849
2191.2621359223,44128
2191.6504854369,49168
2191.9741100324,52551
2192.3624595469,56021
2192.6860841424,58713
2193.0097087379,58271
2193.3980582524,58953
2193.7216828479,61713
2194.1100323625,57865
2194.4336569579,56440
2194.7572815534,51875
2195.145631068,51572
2195.4692556634,49195
2195.857605178,48839
2196.1812297735,48205
2196.5048543689,48140
2196.8932038835,46744
2197.216828479,47465
2197.6051779935,47773
2197.928802589,50657
