RI,Value
,18368950.519325
,18294733.191445
,18092936.455276
,17847541.965237
,17622640.705181
,17348332.494656
,17298230.383302
,17631390.512272
,18178781.882637
,18738934.813455
,18925610.458226
,18676226.082738
,18340922.078611
,18102961.492323
,17981024.657128
,17951502.437121
,17829946.103446
,17643100.3999
,17657592.341053
,17854316.023721
,18154878.886924
,18422007.182793
,18369549.118737
,17841676.180816
,17161652.674946
,16998367.845541
,17283192.419109
,17523732.135527
,17722684.936937
,17953232.017943
,18165120.538468
,18406306.605709
,18612383.055859
,18535326.733404
,18288308.17741
,18244725.602747
,18165171.257108
,17755698.873724
,17372073.65567
,17283167.599588
,17314178.590733
,17323868.268854
,17546058.726761
,17992616.307949
,18379672.484922
,18436549.770613
,18203573.878198
,18183300.152894
,18436891.598285
,18676001.394663
,18652552.512044
,18317647.782702
,17896258.034241
,17665335.300924
,17567098.221086
,17190275.437682
,16867971.043788
,16949689.555044
,17142896.737273
,17417004.179271
,17725348.556804
,17942304.755859
,18093513.433095
,18162891.583231
,18184799.307768
,18143901.101433
,18058285.614394
,18133570.983067
,18310682.127467
,18399061.093053
,18433943.768483
,18555734.757645
,18610153.320005
,18234337.017275
,17659853.901113
,17416323.679772
,17661316.620763
,18157992.747169
,18455887.315696
,18499734.49388
,18602006.389833
,18683011.679875
,18660684.639366
,18530098.79313
,18223290.48609
,18180020.002198
,18486836.459061
,18685377.095644
,18811342.129879
,19028885.395786
,19157959.537321
,18992991.66828
,18784184.178622
,18898158.720578
,19066878.878548
,18958362.768977
,18667425.731848
,18440388.992396
,18361830.892486
,18321068.386528
,18342767.951377
,18419998.802264
,18275110.165356
,18008281.63538
,17998990.14708
,18114519.49186
,18098665.865983
,17897358.871578
,17742574.648443
,17968605.776932
,18295460.756968
,18272824.308755
,18214434.285158
,18529018.200224
,18852984.046294
,18832214.070526
,18685641.446337
,18610519.084003
,18634178.584753
,18800203.044657
,19066877.218691
,19390976.792229
,19751737.904107
,20128088.029278
,20522598.866319
,21013761.8789
,21824167.153218
,22834814.69676
,23694773.266937
,24397015.128518
,24991208.254648
,25716344.26615
,26759612.459922
,28091446.188993
,29450195.220248
,30178279.617527
,30462148.206126
,30992064.269453
,31771969.667857
,32699799.40086
,33810872.037458
,34742036.8835
,35088302.434445
,35024959.694106
,34944257.780866
,34996464.677382
,34906317.230666
,34386600.903968
,33534972.177339
,32650457.361946
,31576304.564768
,30295511.453523
,29520089.749782
,29228807.054503
,28819041.660876
,28257830.119149
,27822667.656904
,27283906.508835
,26194982.285407
,24594909.655003
,23113208.850916
,22242689.921084
,21698760.624687
,21123198.03396
,20614196.520793
,20415581.056573
,20539843.756978
,20821676.555909
,21076454.455952
,21270294.333973
,21370433.323402
,21325363.551292
,21211936.457925
,21047639.687697
,20794831.133097
,20725004.94589
,20877677.92188
,20838547.202508
,20660539.528551
,20568501.218649
,20525415.081581
,20538261.527786
,20576061.335616
,20548193.02344
,20404558.548534
,20150177.750689
,19868488.718393
,19710461.332731
,19684835.60612
,19571614.886769
,19178061.104608
,18829747.739498
,18926642.88564
,19174843.24261
,19300983.621096
,19314369.304495
,19519941.765226
,20273569.505426
,21014573.27996
,21093605.783009
,20823665.183077
,20611675.556383
,20554837.663419
,20789863.021216
,21308001.059799
,21636483.5694
,21466541.713782
,21254803.634311
,21241485.895117
,21070658.341738
,20763881.578641
,20645689.461701
,20669612.372224
,20753269.687323
,20917960.444766
,21000369.243947
,20871580.577092
,20697576.02186
,20673434.730714
,20496557.820457
,20292637.519743
,20768859.427191
,21456501.013387
,21565139.402235
,21083177.579653
,20417761.90051
,19860255.087991
,19539505.643599
,19778055.743416
,20299641.366844
,20738431.399997
